gene,cluster,p_val,avg_logFC,pct.1,pct.2,p_val_adj
TSC22D1,3,8.593959229350712e-8,0.8526323611586502,0.977,0.969,0.0015927184639755675
TUBB2B,3,9.367191536816617e-8,-0.4440034419625685,0.233,0.75,0.0017360216075182236
UPP1,3,1.1433661624100079e-7,-0.18258770624793236,0.093,0.594,0.0021190005087944677
KIF12,3,1.2738846059017582e-7,0.8728905037798087,0.826,0.656,0.0023608903401177283
CD63,3,1.3242362996732592e-7,0.7000409827993674,0.988,1,0.0024542071341844512
HES6,3,1.3614089030803182e-7,-0.3656771938249064,0.07,0.5,0.002523099120078754
RPL28,3,1.36865563133037e-7,-0.23876564032628256,1,1,0.002536529481544575
MEX3A,3,1.435379207650113e-7,-0.475004959518557,0.279,0.812,0.0026601882855379544
CFAP126,3,1.5080064249974399e-7,1.0976478259008942,0.791,0.312,0.0027947883074477555
TKT,3,1.538218808430586e-7,-0.6315006132488855,0.663,1,0.0028507809176644048
HMGN2,3,1.5869373570995654e-7,0.7138538886069039,0.988,0.969,0.0029410710039126245
RPL17,3,1.7224256959814885e-7,-0.3991349485291278,0.977,1,0.0031921715423624927
KLHL23,3,1.7578424082080429e-7,-0.27371563491878054,0.093,0.531,0.003257809335131966
PLA2G16,3,2.01507373408911e-7,-0.21727224524734662,0.035,0.406,0.003734536151387347
RPL18A,3,2.0278450767158922e-7,-0.2841623088141292,1,1,0.003758205280677563
SPINT2,3,2.0889327600848985e-7,0.821237012218194,0.953,0.906,0.003871419084265342
RPL32,3,2.0948979170626265e-7,-0.2585966115765226,1,1,0.003882474309692166
SELENOP,3,2.5151376585312487e-7,0.86683389127629,0.802,0.5,0.004661304622555963
EGFL7,3,2.8638207507010485e-7,-0.326272111276348,0.198,0.719,0.005307518997274253
MT-ND4,3,2.989193682463066e-7,-0.452799328051928,1,1,0.0055398726517088
COL2A1,3,3.2160203226678995e-7,-0.4033332658950569,0.151,0.656,0.005960250464000418
DUSP9,3,3.315895103726495e-7,-0.38519294120273384,0.198,0.688,0.006145348395736313
TNFRSF4,3,3.3250846216359386e-7,-0.13935412685304807,0.047,0.438,0.006162379329277885
MPC2,3,3.494008420212982e-7,0.7317150006038606,0.953,0.875,0.00647544580518072
P2RX2,3,3.705166473567673e-7,-0.1307126441585663,0,0.281,0.006866785025462968
MORF4L1,3,4.3138381267015696e-7,0.5361924119247852,0.977,0.969,0.007994836200216019
TNNI3,3,4.4742064366524493e-7,-0.21472057877419198,0.058,0.469,0.008292046789047984
UBB,3,4.5249301257966463e-7,0.4863613353142944,1,1,0.008386053002138925
HIST1H4C,3,5.856977020374586e-7,-0.7994526524480989,0.535,0.938,0.010854735511860222
UBC,3,6.007039361021791e-7,0.603316756871864,0.965,1,0.011132846047781685
MT-ATP6,3,6.199357120368502e-7,-0.45214765184624595,1,1,0.011489268551178945
ST6GALNAC4,3,6.57561883028538e-7,-0.1225945175142848,0.058,0.469,0.012186594378167895
ATP6V1G1,3,6.599467409025328e-7,0.4524291380498009,0.988,1,0.01223079294914664
WFDC2,3,6.665142719348795e-7,-0.33730006631580706,0.128,0.562,0.01235250900176912
CENPH,3,6.665320169288424e-7,-0.23766659022555472,0.116,0.562,0.012352837869742237
RPS3A,3,6.808742685322786e-7,-0.2657429873319783,1,1,0.01261864281870872
SHC1,3,7.027496652853675e-7,-0.2841841917832707,0.221,0.75,0.013024059546733717
GTF2E2,3,7.093797991908143e-7,-0.2932778144961747,0.244,0.812,0.013146935818403361
TCIM,3,7.75448414361782e-7,-0.300965273224534,0.081,0.5,0.014371385463366904
NDUFA4L2,3,8.156645287591526e-7,-0.5631385388972979,0.035,0.375,0.015116710711493375
RPS7,3,8.205253810271875e-7,-0.2486231677012336,1,1,0.015206796886576866
LYPD1,3,8.794161972333207e-7,-0.7541386873093258,0.36,0.844,0.016298220383325134
PROX1,3,9.463500744376632e-7,-0.09821624224622488,0.012,0.312,0.01753870592955321
SPARC,3,9.504392950242825e-7,0.7032131103463075,0.93,0.875,0.01761449145468503
PALLD,3,9.674234057922593e-7,0.5874554884868337,0.814,0.562,0.01792925797954794
CCDC151,3,9.697538802143269e-7,-0.22479400366204305,0.081,0.5,0.01797244866201212
EID1,3,9.866627201600163e-7,0.5151070192042235,0.953,0.969,0.01828582019272558
EEF1G,3,9.939567209212231e-7,-0.3186800587017181,0.267,0.781,0.01842099990883303
MALAT1,3,1.0501810546477024e-6,0.5554011169234263,1,1,0.01946300548578587
BASP1,3,1.0790536934630363e-6,-0.44863594368640114,0.267,0.75,0.019998102100950453
MT-ND2,3,1.1870835472035217e-6,-0.41117194862637385,0.988,1,0.02200021938032287
DPY30,3,1.2173561234387226e-6,0.5928556338718474,0.93,0.906,0.022561261035689846
C1orf194,3,1.222928984978282e-6,0.8047855209013797,0.686,0.25,0.022664542878602503
DBP,3,1.2747494530085586e-6,-0.1498263060189734,0.07,0.469,0.023624931612607616
BCAS3,3,1.3333039641553539e-6,0.8520130451027339,0.895,0.75,0.024710122367691174
RPL41,3,1.3824737612798774e-6,-0.25801884496911676,1,1,0.02562138621779997
NETO2,3,1.3861332659902285e-6,-0.17305224024192373,0.035,0.375,0.025689207818596904
CMTM7,3,1.4133367645678232e-6,-0.2501301591104721,0.279,0.812,0.026193370257735465
NDUFA11,3,1.4689925640283093e-6,0.45056369418711384,1,0.969,0.027224839189136655
MAPK15,3,1.5002979848288405e-6,0.6412633734530776,0.651,0.219,0.027805022552832903
H3F3B,3,1.5141813987923389e-6,0.3881802236086944,1,1,0.028062323863818416
SERF2,3,1.5141813987923389e-6,0.3140809609428987,0.988,1,0.028062323863818416
ZNF883,3,1.5963001676804742e-6,-0.1560115652897488,0.105,0.531,0.029584231007622228
SPECC1,3,1.674669987615188e-6,-0.2319946219324704,0.07,0.469,0.03103665888047228
PML,3,1.734777827493084e-6,-0.16412153807885937,0.105,0.531,0.032150637476929325
ZSCAN29,3,1.7359108196669677e-6,-0.10493855197656636,0.058,0.438,0.03217163522088791
TAF10,3,1.77766887086184e-6,-0.3373538592107087,0.244,0.719,0.03294553718368248
RGS4,3,1.8307702442060507e-6,-0.294246989961571,0,0.25,0.03392966493587074
MTHFD2,3,1.8847616086650943e-6,-0.17945050020717418,0.105,0.531,0.03493028689339019
IFI16,3,1.9345520430685397e-6,-0.44986412086094857,0.279,0.75,0.03585305301418924
ERH,3,1.9839848983177424e-6,0.5556586297286898,0.965,0.938,0.03676919212052272
HNRNPA2B1,3,1.9853497085670066e-6,0.6013715212677813,0.977,0.969,0.03679448614887233
RPL34,3,1.9856910333261897e-6,-0.2350356821504418,1,1,0.03680081192063427
ORAI1,3,2.1501170965051884e-6,-0.1424863886156574,0.093,0.5,0.03984812014953066
POLR3D,3,2.274145408725179e-6,-0.1834676517360705,0.116,0.562,0.04214673685990374
NPM1,3,2.375254318038977e-6,-0.327452974632914,1,1,0.04402058827621636
CENPV,3,2.472377983162173e-6,-0.5487425155759238,0.372,0.875,0.045820581161944554
BID,3,2.522721574454276e-6,-0.16236963042104438,0.058,0.438,0.0467535989393611
UBE2R2,3,2.5962199070372916e-6,-0.3886137354288377,0.43,0.875,0.04811574353712213
DYNLL1,3,2.596583011459333e-6,0.44344101188233087,1,1,0.04812247295137582
HEBP2,3,2.6231482165469693e-6,-0.4001504046020315,0.314,0.781,0.04861480589726498
LIN28B,3,2.718515926815001e-6,-0.18243754585176064,0.07,0.438,0.050382255671662414
RPL14,3,3.0101095058179635e-6,-0.2611567086818627,1,1,0.055786359471324314
ETFB,3,3.0339356989153783e-6,0.6639227977577292,0.942,0.844,0.056227930307998705
BOLA2B,3,3.3991140535020917e-6,-0.12668049361623873,0.023,0.312,0.06299578075355426
LIAS,3,3.415823261019195e-6,-0.15638918554556847,0.093,0.5,0.06330545249646874
PDLIM1,3,3.443508354642024e-6,-0.3046467501114338,0.128,0.562,0.06381854033658063
HOXB6,3,3.4474612384479146e-6,-0.32966404840048164,0.128,0.531,0.0638917991321552
SYT1,3,3.5611077202426857e-6,-0.18446091292898378,0.093,0.5,0.06599800937925769
CLIC1,3,3.6912238525973357e-6,0.6279985167968296,0.953,0.938,0.06840945166018643
SINHCAF,3,3.711156398424548e-6,-0.34306672279810185,0.442,0.969,0.06877886153200215
CD164,3,3.822049970657079e-6,0.6943361218957068,0.837,0.812,0.07083405210618764
GPC2,3,3.921848674711765e-6,-0.15986239114998502,0.081,0.469,0.07268362148843313
DCXR,3,3.975271508566624e-6,0.7441716096408861,0.93,0.781,0.07367370686826524
CD1D,3,3.991435199187269e-6,-0.13000553611932542,0.012,0.281,0.07397326854653766
TMSB15A,3,4.0053788083593215e-6,-0.48045760117370456,0.256,0.719,0.07423168545532331
MT-CO1,3,4.034527984031362e-6,-0.31845323863064134,1,1,0.07477190712805323
STK38,3,4.0722306796885156e-6,-0.1256004773661223,0.07,0.438,0.07547065118666726
CD9,3,4.144811281485091e-6,0.8184020512568044,0.814,0.688,0.07681578747976318
DHRS11,3,4.394939331135709e-6,-0.12006920694435548,0.035,0.344,0.08145141062393808
RPL13,3,4.8015735249171105e-6,-0.20624484993153214,1,1,0.08898756213728881
MAOB,3,4.949671558855943e-6,0.6937169825038539,0.64,0.219,0.09173226300027719
DMKN,3,5.092673389969405e-6,-0.3285874491879174,0.116,0.5,0.09438251593630298
CLDN3,3,5.145341135893802e-6,0.7895536286341234,0.814,0.594,0.09535860727151983
ASAP1,3,5.299940690059053e-6,-0.2579479387978877,0.198,0.656,0.09822380080886443
CDKN1A,3,5.313493379052469e-6,-0.25420849486257135,0.047,0.375,0.09847497279397942
DPH5,3,5.3365502248374e-6,-0.28297123388357903,0.279,0.781,0.09890228531691153
ZCCHC7,3,5.411880235043003e-6,-0.21886772239326827,0.209,0.719,0.10029837639605198
S100A11,3,5.45881768042254e-6,0.6770077169938207,0.953,0.938,0.10116826807127093
CALR,3,5.493392176302256e-6,0.5499057572529695,0.86,0.812,0.10180903720340971
TMEM132A,3,5.659001588265917e-6,-0.14997759510347694,0.151,0.594,0.10487827643533225
PPDPF,3,5.707201562943935e-6,0.496920792993768,0.988,1,0.10577156656603995
NME2,3,5.979829939318357e-6,-0.13647873060398652,0.035,0.344,0.1108241882653871
MYCN,3,6.086049885621303e-6,-0.12745420959655113,0.105,0.531,0.11279276253021961
VPS28,3,6.563276696513335e-6,0.5149972028274288,0.93,0.938,0.12163720701648163
NDUFB2,3,6.9706476408605675e-6,0.5173354742750182,1,1,0.1291870127280689
DAB2,3,7.066498403226374e-6,0.7982369322507636,0.756,0.5,0.1309634149069944
DDX17,3,7.168891469316992e-6,0.4678735723762877,0.977,0.938,0.1328610656008518
PABPC1,3,8.032179085784654e-6,-0.3295701064551282,0.988,1,0.14886037499684698
RPL12,3,8.032484876466222e-6,-0.22877776529367377,1,1,0.1488660422155485
ATP1B2,3,8.103602782178593e-6,-0.11994951344732177,0.035,0.344,0.15018407036211587
PCP4,3,8.558692343759629e-6,1.1539057822960725,0.884,0.844,0.1586182452068972
NUDT11,3,8.57848922289447e-6,-0.14242639037013222,0.07,0.438,0.1589851407679032
TMEM200C,3,8.875001651294463e-6,-0.06628608121057167,0,0.219,0.1644804056034403
TAPT1-AS1,3,8.875001651294463e-6,-0.07447189056883996,0,0.219,0.1644804056034403
CRYGN,3,8.875001651294463e-6,-0.0925843195876649,0,0.219,0.1644804056034403
LEMD1,3,8.875001651294463e-6,-0.10427276793333835,0,0.219,0.1644804056034403
IGDCC3,3,9.059355794242678e-6,-0.20818533061134697,0.116,0.531,0.16789704093469954
SSC4D,3,9.20682907246745e-6,-0.18799899053777175,0.14,0.562,0.17063016320003926
RPS14,3,9.247929302073045e-6,-0.21545617190965505,1,1,0.17139187375531972
SLC4A7,3,9.999375630768701e-6,-0.19254827768199342,0.198,0.688,0.18531842856503633
FJX1,3,1.0059096382460203e-5,-0.16351704780421877,0.058,0.375,0.18642523325613494
RPL35,3,1.005953406375663e-5,-0.2108350965480783,1,1,0.1864333448036016
MT-CO3,3,1.005953406375663e-5,-0.26769430786104476,1,1,0.1864333448036016
CIB2,3,1.0894643789001051e-5,-0.18597819281184122,0.151,0.562,0.20191043334155648
RHOF,3,1.1181000935124584e-5,-0.18375109294887182,0.105,0.5,0.20721749033066392
HOXC9,3,1.1276372250575674e-5,-0.28547827539655346,0.221,0.719,0.20898500691991898
RAB2A,3,1.164250737908019e-5,0.5478945796512322,0.86,0.75,0.21577058925649317
ZNF609,3,1.1733533370649142e-5,-0.15427292207056822,0.128,0.531,0.21745757395824053
C19orf70,3,1.1760143274976214e-5,0.4518179208931955,0.849,0.906,0.21795073531513418
CTXN1,3,1.18974070328587e-5,-0.3389877783084659,0.395,0.844,0.22049464453997028
FKBP7,3,1.2086037426913882e-5,-0.14498345832078913,0.105,0.5,0.22399053163299498
UBE2S,3,1.3047673135661664e-5,-0.32452374147596863,0.209,0.656,0.2418125262232176
WRN,3,1.3229784222344747e-5,-0.131856519195473,0.07,0.406,0.2451875909927152
KPNA2,3,1.33049037481665e-5,-0.24722739189958803,0.349,0.875,0.24657978116476972
URB1-AS1,3,1.3366239410088771e-5,-0.12917751233011898,0.128,0.562,0.2477165149871752
TMEM8B,3,1.3405186564089462e-5,-0.14967636789908523,0.081,0.438,0.24843832259227
FXYD5,3,1.3418024987648099e-5,-0.15082468262319035,0.151,0.594,0.2486762570960822
KIF1A,3,1.3974169684043984e-5,-0.1866724727280126,0.174,0.625,0.25898328675438714
DYNLRB1,3,1.4033949375725635e-5,0.4174649346407443,0.953,1,0.2600911837803232
GPC3,3,1.4392681367356453e-5,0.9516191013901272,0.919,0.781,0.26673956378121716
CD24,3,1.4827617448878725e-5,-0.6656124156373109,0.756,1,0.27480023418006944
RSF1,3,1.5134988070834166e-5,-0.40534140629583426,0.395,0.875,0.2804967339167696
STMN1,3,1.567116480919579e-5,0.46223094962426137,0.988,1,0.2904336974088256
PAWR,3,1.5872733842681944e-5,-0.21189552021241742,0.186,0.656,0.2941693763064245
PCSK1N,3,1.611858980421415e-5,1.5238916593333647,0.651,0.406,0.29872582484150084
TMED10,3,1.639933155862689e-5,0.5309401754169827,0.756,0.562,0.30392881177603215
ADIPOR2,3,1.6564679257486923e-5,-0.138308838329982,0.151,0.594,0.30699320067900515
ZNF90,3,1.6564679257486923e-5,-0.18851784943799724,0.151,0.594,0.30699320067900515
NDUFA13,3,1.700994525073528e-5,0.5126434238912303,0.965,1,0.31524531533187694
PDK1,3,1.7520422885925477e-5,-0.06697363406243564,0.012,0.25,0.3247059973448569
KARS,3,1.7576905922541728e-5,-0.28628954413332036,0.349,0.844,0.3257527974624658
EFHC1,3,1.785749817705943e-5,0.6527129293293806,0.849,0.781,0.33095301371544245
EDF1,3,1.7966509537751443e-5,0.3339803904897014,1,1,0.3329733212631475
MST1,3,1.8254263331233262e-5,0.7081100800770493,0.709,0.531,0.338306262317746
LAPTM4A,3,1.9100444491667482e-5,0.49202124567017036,0.849,0.844,0.35398853776407346
MGLL,3,1.9719202449309807e-5,-0.12681713409177814,0.012,0.25,0.36545597899305865
RPS6,3,2.0029919506495736e-5,-0.18855114779336057,1,1,0.37121449821388547
HACD1,3,2.020672653082497e-5,-0.14375602180117025,0.081,0.438,0.37449126279577916
PRKAG2,3,2.0290413387963814e-5,-0.12542799499103677,0.07,0.406,0.3760422313191334
SOX15,3,2.0690740693804556e-5,-0.14845717616645757,0.058,0.375,0.38346149727827983
HAGHL,3,2.091480311191732e-5,-0.06844381771005446,0.012,0.25,0.38761404607316374
RAB33A,3,2.091480311191732e-5,-0.12547803935412136,0.012,0.25,0.38761404607316374
PRKX,3,2.0940562777977434e-5,-0.2507293933191929,0.093,0.438,0.38809144996425576
PRDX2,3,2.1141472963850904e-5,0.454035735769609,0.977,0.969,0.3918149184390488
GLRX5,3,2.1781984732589345e-5,-0.2823298452023904,0.43,0.938,0.40368552304907834
NID1,3,2.191437123669056e-5,-0.09271188540346394,0.081,0.438,0.4061390421295861
TMSB10,3,2.2927444735013823e-5,-0.3313322498816018,1,1,0.4249143332740112
CEACAM1,3,2.3326280698285057e-5,-0.15011901002180156,0.023,0.281,0.43230596018131695
BBC3,3,2.3326280698285057e-5,-0.1612436183844411,0.023,0.281,0.43230596018131695
BAZ1A,3,2.353057836012569e-5,-0.2603496493580148,0.314,0.812,0.4360922087482094
RPL8,3,2.3552946132337384e-5,-0.19701762784478616,1,1,0.43650675067060873
ZNF581,3,2.4157125818488348e-5,-0.3002976352025365,0.279,0.75,0.44770401279404454
SYCE1L,3,2.4232447281462683e-5,-0.23035848170938922,0.209,0.656,0.4490999454673479
RSPH1,3,2.4871618486127208e-5,0.5717317561288208,0.605,0.219,0.4609457054033955
RPS5,3,2.552834164199035e-5,-0.21602501421857756,1,1,0.47311675565100714
GSTK1,3,2.5556783550479813e-5,0.4569200357219291,0.837,0.781,0.4736438695410424
MRPL41,3,2.572656069321542e-5,0.4900973417089982,0.884,0.844,0.47679034932736136
EIF3M,3,2.9174210150222076e-5,-0.39049643219911356,0.977,1,0.5406856367140658
NAT14,3,2.976961813502258e-5,-0.26471599705421855,0.128,0.5,0.5517203328963735
ZUP1,3,3.072173562778823e-5,-0.07387583003181261,0.047,0.344,0.5693659263897992
C12orf76,3,3.130926748260638e-5,-0.31438335110734394,0.442,0.906,0.580254654255144
HNRNPK,3,3.330939693048523e-5,0.3920716235694539,0.977,0.969,0.6173230533126827
RPL13A,3,3.3313807427683624e-5,-0.14688151302881902,1,1,0.6174047930572606
RGL3,3,3.336236628563284e-5,-0.15577613577498334,0.081,0.406,0.6183047343716334
FGF14-AS2,3,3.465314902280192e-5,-0.1337812882135283,0.105,0.469,0.642226810839588
KCNN1,3,3.514902456058566e-5,-0.10735026618385901,0.035,0.312,0.651416872181334
BBS9,3,3.689424468339781e-5,-0.09796418628558447,0.035,0.312,0.6837610367174115
DBF4,3,3.7688538769697796e-5,-0.13781907254104547,0.151,0.594,0.6984816890188092
SELENOH,3,3.800124812068758e-5,0.34912025873547337,0.965,1,0.7042771314207029
EMC10,3,3.865520392377884e-5,0.44763956727764886,0.93,0.812,0.7163968943193932
SOX11,3,3.894708219162832e-5,-0.3460226760213274,0.233,0.656,0.7218062742574476
PYCR1,3,3.931384628092924e-5,-0.12504734879249113,0.163,0.594,0.7286035131244616
S100A10,3,3.967750618432356e-5,0.8034778174700106,0.721,0.531,0.7353432221140686
SUMO1,3,4.0052178964054244e-5,0.422760060980379,0.977,1,0.7422870327408173
DOC2B,3,4.098047825695223e-5,-0.19747751354332876,0.163,0.562,0.7594912035360957
VAPA,3,4.144061269087158e-5,0.4816748502050502,0.849,0.844,0.7680188749999229
LINC00665,3,4.202385913629641e-5,-0.3007940835063821,0.407,0.875,0.7788281813729813
REEP4,3,4.22471005532751e-5,-0.07457747565529056,0.047,0.344,0.7829655145538474
FAM133A,3,4.2310060701519e-5,-0.051381612225803126,0,0.188,0.7841323549812517
SEPT3,3,4.2310060701519e-5,-0.07620997083129318,0,0.188,0.7841323549812517
SLC15A3,3,4.2310060701519e-5,-0.09223000688175767,0,0.188,0.7841323549812517
TMEM92,3,4.2310060701519e-5,-0.09518434181417955,0,0.188,0.7841323549812517
CCT8,3,4.25787704633961e-5,-0.3658436792904206,0.581,1,0.7891123529981199
EIF3L,3,4.327284797036899e-5,-0.34049324306966233,0.93,1,0.8019756914348486
ATP6AP1L,3,4.4195678478952037e-5,-0.06862246861265892,0.047,0.344,0.8190785092504181
SPRY1,3,4.5022698121505256e-5,-0.4862441854891607,0.395,0.781,0.8344056642858569
DYNLT1,3,4.561004092087679e-5,0.31148213388966894,0.942,1,0.8452908883866096
COX5B,3,4.563924625890169e-5,0.36001789466284295,1,1,0.8458321509162251
RPLP1,3,4.563924625890169e-5,-0.18811241202692353,1,1,0.8458321509162251
C1orf21,3,4.6135141159881464e-5,-0.1768219475636493,0.186,0.594,0.8550225711160832
PSENEN,3,4.7829432572494235e-5,0.5746778320397214,0.814,0.719,0.8864228738660357
TOMM20,3,4.889107389040827e-5,-0.36347422009699204,0.86,1,0.9060982724109364
HMGA2,3,5.063402427645633e-5,-0.4289327925346451,0.802,1,0.9384003719155651
LRP6,3,5.1616929612732694e-05,-0.1836325828309807,0.233,0.688,0.956616556512775
HIP1,3,5.180457598030143e-5,-0.1124437938114845,0.081,0.406,0.9600942066429264
ATP6V1F,3,5.470969744989779e-5,0.4602360090255866,0.977,1,1
MAGED2,3,5.6204170900834906e-5,0.5940319383317212,0.779,0.719,1
UBE2L3,3,5.6950898087708756e-5,0.4525469609803412,0.907,0.844,1
EIF4G2,3,5.75841287301166e-5,0.42662503442552646,0.953,1,1
FUS,3,5.906435833338841e-5,0.3950246256800096,0.953,0.969,1
RPS13,3,5.9101116368546474e-5,-0.1713468056389167,1,1,1
MXRA8,3,5.963746804325326e-5,0.6418350513346976,0.849,0.719,1
TIMM17B,3,5.993208449528846e-5,0.520884881637381,0.802,0.812,1
SLC16A1,3,6.00934352570311e-5,-0.18820711322992636,0.221,0.656,1
ITM2C,3,6.062950634254072e-5,0.44215124846235154,0.965,1,1
LHX1-DT,3,6.276045291563241e-5,-0.2442373656339985,0.407,0.938,1
NDUFC2,3,6.514315972339702e-5,0.44899392195362897,0.907,0.938,1
LINC02303,3,6.566032511434448e-5,-0.38865743677400777,0.023,0.25,1
BMP4,3,6.660328538423732e-5,-0.25956757100296446,0.314,0.844,1
RNF24,3,6.664733656629714e-5,-0.17123899856544586,0.151,0.531,1
KLK8,3,6.706427888039251e-5,-0.06685560977646178,0.012,0.219,1
BCL3,3,6.706427888039251e-5,-0.07554661852669405,0.012,0.219,1
PNOC,3,6.731957522153284e-5,-0.2351993803578086,0.105,0.469,1
LINC01315,3,6.819374652191119e-5,-0.162223006195383,0.081,0.406,1
E2F3,3,6.987915741575392e-5,-0.17762600922607136,0.186,0.625,1
PIFO,3,7.076256466089778e-5,0.6140505357675714,0.721,0.531,1
XRCC1,3,7.097788572715293e-5,-0.19940976932943888,0.198,0.594,1
CRLS1,3,7.246304328939425e-5,-0.19399949874300415,0.291,0.812,1
FOLR1,3,7.383517133787934e-5,0.5627149554371571,0.465,0.094,1
TMED2,3,7.427948567379754e-5,0.4350133775697478,0.953,0.938,1
EIF3F,3,7.434931605828289e-5,-0.2934174785481356,0.965,1,1
RPL7,3,7.435833008714365e-5,-0.19760359772131286,1,1,1
METTL6,3,7.544302453188732e-5,-0.14905081489651284,0.035,0.281,1
BSG,3,7.625755149943142e-5,0.4887397187303075,0.977,0.969,1
DOK6,3,7.964613821458882e-5,-0.21754666100715786,0.267,0.719,1
CXCR4,3,7.98675376717818e-5,-0.09013646069757818,0.012,0.219,1
MARCH3,3,8.040425754158896e-5,-0.10811878439782549,0.163,0.594,1
GYPC,3,8.242257346545762e-5,-0.18711670230773592,0.151,0.562,1
RASSF7,3,8.247644871332224e-5,0.5465185277578675,0.791,0.719,1
RPLP0,3,8.4371102063291e-5,-0.22749025641423604,1,1,1
RBM3,3,8.940816350597769e-5,0.46361413348071623,0.919,0.906,1
LNP1,3,8.965144676272413e-5,-0.06727050853768189,0.012,0.219,1
PLD3,3,9.139253756866319e-5,0.43028487184132713,0.814,0.844,1
APOC1,3,9.202454067674968e-5,-0.1828229488769679,0.209,0.656,1
LHX1,3,9.275964956559337e-5,-0.44252940764989945,0.605,0.938,1
SF3A1,3,9.377887998212688e-5,-0.21291145250288346,0.198,0.594,1
NOTCH3,3,9.447212998661998e-5,-0.24430437791846624,0.267,0.688,1
BICC1,3,9.464386503991205e-5,0.6928204352952442,0.593,0.312,1
BRINP1,3,9.470896576019335e-5,-0.08555557281989422,0.023,0.25,1
SMARCD3,3,9.491802014419576e-5,-0.13604770633685598,0.198,0.656,1
NYAP1,3,9.495791394975678e-5,-0.07561624624919074,0.012,0.219,1
PLEKHF1,3,9.495791394975678e-5,-0.07881401768565102,0.012,0.219,1
STK39,3,9.495791394975678e-5,-0.07930676575454643,0.012,0.219,1
TATDN3,3,9.896548031863174e-5,-0.1371857729862733,0.163,0.562,1
LFNG,3,9.930455195637624e-5,-0.19096403232496093,0.209,0.625,1
FSD1,3,9.973743998238382e-5,-0.10231360668035053,0.023,0.25,1
SLC1A5,3,9.973743998238382e-5,-0.1564893483613556,0.023,0.25,1
GNAL,3,1.0029173472413167e-4,-0.09077299966870425,0.081,0.406,1
CAPZA2,3,1.0040858782945124e-4,0.6175885837979593,0.826,0.688,1
ARPC5,3,1.0141746025750531e-4,0.4277177586739409,0.86,0.906,1
SELENOW,3,1.0141746025750531e-4,0.41560912723691523,0.86,0.906,1
NDUFB7,3,1.0303121264158519e-4,0.35094721717526145,0.953,0.969,1
COX7C,3,1.0309135175235375e-4,-0.2158870545171827,1,1,1
HS6ST2,3,1.0501720400272e-4,-0.09841805504756256,0.023,0.25,1
TSPAN12,3,1.084740975399111e-4,0.6256795287683266,0.872,0.812,1
FKBP2,3,1.0961754640458414e-4,0.46646907770651114,0.86,0.938,1
PDZK1,3,1.0979003824386434e-4,0.5208522799782119,0.453,0.094,1
ZNF503,3,1.1096110502918108e-4,-0.37779604164047625,0.337,0.719,1
PTPRD-AS1,3,1.1145192976402528e-4,-0.11080478234321182,0.047,0.312,1
F12,3,1.1145192976402528e-4,-0.1131781341960346,0.047,0.312,1
NNT-AS1,3,1.1195630811105617e-4,-0.18070707767337868,0.209,0.625,1
RBM14,3,1.1382999403865156e-4,-0.17144368207344018,0.163,0.531,1
RPL3,3,1.1385553417927872e-4,-0.18804654385606323,1,1,1
WNK2,3,1.1533521094956212e-4,-0.09592397804537359,0.07,0.375,1
ZRANB3,3,1.1647673914033761e-4,-0.0930847879963686,0.047,0.312,1
ZBED3,3,1.177629219387209e-4,-0.09752460071681861,0.116,0.469,1
ZNF529-AS1,3,1.2125400378848884e-4,-0.1054411476399702,0.081,0.406,1
TSPAN15,3,1.2152608661719043e-4,-0.07997023637275309,0.035,0.281,1
TUT4,3,1.2160828161390542e-4,-0.23169797535760578,0.337,0.844,1
NXPE3,3,1.2248361333907365e-4,-0.06809911130885757,0.023,0.25,1
MLLT1,3,1.232097476078318e-4,0.5311749877340265,0.814,0.656,1
MORF4L2,3,1.243826203721645e-4,0.5782233846709922,0.907,0.844,1
SCAND1,3,1.2525172865426363e-4,0.44832391330904686,0.907,0.969,1
TCEAL9,3,1.271071611558632e-4,0.42581073532450064,0.953,0.938,1
HINT2,3,1.297515893139522e-4,0.4369095182252626,0.791,0.656,1
RAI1,3,1.3092689315968514e-4,-0.05734454681061421,0.058,0.344,1
KIF5C,3,1.3348101840442305e-4,-0.07737865869558137,0.035,0.281,1
ANKRD18B,3,1.3348101840442305e-4,-0.08071776954114682,0.035,0.281,1
ECH1,3,1.3418678905511997e-4,0.552075044222746,0.814,0.781,1
SELENOT,3,1.3418678905511997e-4,0.4137248513161431,0.837,0.719,1
ZFP42,3,1.3561223569703054e-4,-0.0694442701529907,0.023,0.25,1
LRPAP1,3,1.360187830027986e-4,0.4991064559702328,0.814,0.656,1
FAM81B,3,1.3657040602390666e-4,0.5499145087455932,0.628,0.25,1
FAH,3,1.4188803560351396e-4,0.6444739917481658,0.756,0.594,1
CA12,3,1.4266325442942478e-4,-0.036818956048526176,0.023,0.25,1
TMCC1-AS1,3,1.4266325442942478e-4,-0.04382087279983612,0.023,0.25,1
CCL28,3,1.4266325442942478e-4,-0.0970019543797063,0.023,0.25,1
MIF,3,1.449315193950994e-4,-0.3679764536045569,0.884,1,1
HOXB5,3,1.4653781851319984e-4,-0.06496481178722541,0.035,0.281,1
ALDH1A1,3,1.466758398261601e-4,0.5899322769623845,0.547,0.219,1
ENO3,3,1.478123904080206e-4,-0.13532423958065876,0.105,0.438,1
GSTP1,3,1.5287906882144135e-4,0.40955146027446965,1,1,1
