Gene,Prop0,Mean0,Prop1,Mean1,Prop2,Mean2,Prop3,Mean3,Prop4,Mean4
SMTNL1,0,0,0,0,0.005813953488372093,0.0022472859527548584,0,0,0.013157894736842105,0.012123739737254313
UBE2L6,0.2183406113537118,0.2985785214889145,0.3289036544850498,0.3056667949847746,0.6337209302325582,0.647432416521411,0.3220338983050847,0.27845329042902495,0.5526315789473685,0.37776546156463175
SERPING1,0.06550218340611354,0.07705789996546474,0.19601328903654486,0.13311766873541234,0.4476744186046512,0.3688087460497926,0.2288135593220339,0.16012359111278804,0.25,0.16383236038802615
YPEL4,0.002183406113537118,0.0018095525555586922,0.0033222591362126247,0.0012078307046508488,0.005813953488372093,0.0017509798483231218,0,0,0.013157894736842105,0.007350779182593353
CLP1,0.056768558951965066,0.06637966028290776,0.07308970099667775,0.04588079569406886,0.11046511627906977,0.057323240549667955,0.11016949152542373,0.09970562979848162,0.11842105263157894,0.0886071922741508
ZDHHC5,0.1615720524017467,0.2573249332067965,0.1893687707641196,0.16176367586038456,0.11627906976744186,0.04859435342473884,0.15254237288135594,0.11043438205662474,0.21052631578947367,0.1330791450285494
MED19,0.259825327510917,0.41372961298209837,0.32558139534883723,0.29859911849333465,0.4418604651162791,0.39570077303326734,0.3813559322033898,0.3377737974145266,0.4473684210526316,0.3623354899364309
TMX2,0.3384279475982533,0.5787617752281426,0.4186046511627907,0.4562830999195861,0.4186046511627907,0.32131632786922326,0.4491525423728814,0.41353849102918006,0.4868421052631579,0.41480102241777755
SELENOH,0.9039301310043668,4.243717346569975,0.9335548172757475,3.917614068352216,0.9825581395348837,4.199959207784721,0.9745762711864406,4.293450908767575,1,4.926766864769246
BTBD18,0,0,0,0,0,0,0,0,0,0
CTNND1,0.32751091703056767,0.49946338579737815,0.43521594684385384,0.4487204551947142,0.5174418604651163,0.3923204327150435,0.3983050847457627,0.3702300045990667,0.5131578947368421,0.39028709051822513
LPXN,0.024017467248908297,0.026771463776324368,0.04983388704318937,0.04130966266480672,0.09883720930232558,0.05974398592785818,0.09322033898305085,0.06291145343690674,0.09210526315789473,0.04580675524456314
ZFP91,0.22270742358078602,0.30769759052555506,0.4750830564784053,0.5828988215536252,0.3546511627906977,0.25867494199064023,0.2796610169491525,0.21086616439824574,0.2894736842105263,0.15734313925808174
CNTF,0,0,0.0033222591362126247,7.508778700898688e-4,0,0,0.01694915254237288,0.013141473233040095,0,0
