gene,p_val,avg_logFC,pct.1,pct.2,p_val_adj
PNO1,0.2639409937400313,0.033509736802088796,0.132,0.04,1
CMTR2,0.8873862124977232,0.03343108459790667,0.105,0.12,1
C15orf61,0.3930209512241234,0.03330489459277716,0.105,0.04,1
ENDOV,0.8318422124678875,0.033255571842819465,0.184,0.16,1
NRAS,0.7721031906945581,0.03321999707878315,0.105,0.08,1
MAN1A2,0.36159663753764515,0.03316248894824214,0.237,0.12,1
CMC1,0.5357518722637981,0.033085764142472496,0.105,0.16,1
KYAT3,0.40213830693593117,0.032840059376054886,0.158,0.08,1
GMPR2,0.9699898011234368,0.032755018117010426,0.237,0.24,1
TOX4,0.7044784754347764,0.0326187951303315,0.211,0.16,1
OAT,0.9427960485623603,0.03261756054678289,0.184,0.2,1
C1GALT1,0.5682158324696994,0.03200057311818738,0.105,0.16,1
SLC7A6OS,0.6246956532799732,0.031637538683514044,0.132,0.08,1
TRMT11,0.9077598131034196,0.03085993676544274,0.105,0.12,1
PUM3,0.5887132103456159,0.030553741270240575,0.132,0.08,1
GPI,0.3930209512241234,0.030468068736538817,0.105,0.04,1
LRCH4,0.9129809171732524,0.03028897827691618,0.132,0.12,1
IFT52,0.9445707239488284,0.030003014446313814,0.211,0.2,1
C12orf10,0.9212447225516438,0.02977959392240015,0.263,0.28,1
G6PD,0.7721031906945581,0.029623463689295082,0.105,0.08,1
SLC35A5,0.5884566225370788,0.02962130522979839,0.184,0.12,1
RHOA,0.8805149573191159,0.029463845576848113,0.711,0.6,1
LRRC58,0.7351533032976454,0.029388402067944908,0.211,0.16,1
C3orf38,0.928194280598867,0.029220389906548683,0.105,0.12,1
SUCLG2,0.6742769424312596,0.02899092483447735,0.211,0.16,1
TUBB2B,0.766256513166066,0.02851291302870007,0.211,0.16,1
WIPF2,0.5682158324696994,0.02836280386275497,0.105,0.16,1
BAZ2B,0.4870769570739895,0.02833621903166106,0.368,0.28,1
ZCRB1,0.7736453124286342,0.02813084851508929,0.289,0.24,1
GMDS,0.9911896782374193,0.028075789711082544,0.158,0.16,1
POMGNT1,0.928194280598867,0.027917070670698374,0.105,0.12,1
DPY19L4,0.9911896782374193,0.027828834864189744,0.158,0.16,1
RNF11,0.9322653200466237,0.027694375880805977,0.132,0.12,1
HAX1,0.653244405323211,0.027629122376941873,0.105,0.16,1
GSKIP,0.7729057473148847,0.027396964598356777,0.158,0.12,1
HPRT1,0.8937476203737125,0.027391656884898752,0.132,0.12,1
RFK,0.8554789275616803,0.027316378786460482,0.132,0.12,1
CIAPIN1,0.789958016031608,0.027228548863909352,0.237,0.28,1
ADNP,0.9129809171732524,0.027149835277581247,0.132,0.12,1
ALKBH7,0.679493755529613,0.027079078060458395,0.5,0.4,1
PTK7,0.9077598131034196,0.026332124816005165,0.105,0.12,1
CDIP1,0.5887132103456159,0.025980297348150994,0.132,0.08,1
TRIM33,0.573326900527018,0.025901366451209162,0.184,0.12,1
VDAC1,0.8031928320405604,0.02583965344024386,0.447,0.4,1
FDPS,0.9796440452048261,0.025696825589056616,0.316,0.32,1
ZFX,0.5518665977508391,0.025640408622771393,0.105,0.16,1
RAD50,0.3930751139664428,0.025629151160006636,0.395,0.24,1
MRPS27,0.534685662974366,0.02511755662214854,0.368,0.24,1
ZRANB2,0.5180158583477604,0.02509970214931756,0.474,0.36,1
PDIA3,0.6066928798186294,0.0244303154098513,0.605,0.48,1
GATD1,0.7932893658722999,0.024364200170088002,0.105,0.08,1
BCAR1,0.7552972244299005,0.02432050228874949,0.158,0.12,1
C11orf58,0.9717923539837799,0.024023389819461727,0.789,0.72,1
CMBL,0.5504904919005005,0.023781717815967385,0.289,0.2,1
CSPP1,0.8153161754615551,0.023708217887646987,0.184,0.16,1
HSPA1B,0.9610817510109012,0.023368054953675443,1,1,1
BMI1,0.8937476203737125,0.023261001248671864,0.132,0.12,1
RDH11,0.5917407649863107,0.023076995962813984,0.342,0.24,1
ZC3H14,0.7500769383851797,0.02288034522516369,0.237,0.2,1
XRRA1,0.6490193895419941,0.02209550617792888,0.079,0.12,1
ZDHHC3,0.8873862124977232,0.021968400609407024,0.105,0.12,1
PNKD,0.6768628548226829,0.021912411738026938,0.289,0.36,1
MCTS1,0.8614606753465384,0.02173783177187294,0.263,0.24,1
PRR4,0.7506542510360947,0.021724268628346644,0.211,0.16,1
NAT9,0.9322653200466237,0.02165326456183725,0.132,0.12,1
UBE2W,0.7729057473148847,0.021279081954613255,0.158,0.12,1
TM7SF2,0.9154400900580794,0.02125653202763733,0.237,0.2,1
C5orf30,0.9077598131034196,0.021142398380417426,0.105,0.12,1
MAN1B1,0.5884566225370788,0.020879932030880233,0.184,0.12,1
PYM1,0.7932893658722999,0.020872398253041796,0.105,0.08,1
IDH3B,0.9173257401358627,0.020642987672816027,0.289,0.32,1
RAB1A,0.8789170328415213,0.020624352098679077,0.605,0.6,1
FBXO28,0.6246956532799732,0.02041692025833375,0.132,0.08,1
HSPB11,0.8108489440320585,0.020214998104549187,0.368,0.32,1
ANKRD11,0.45449506967242886,0.020135157605290388,0.421,0.32,1
FLNA,0.8818395845754333,0.019986754019662212,0.184,0.16,1
RBM18,0.5887132103456159,0.019891623509863732,0.132,0.08,1
FAM228B,0.7721031906945581,0.01960831127539653,0.105,0.08,1
STIP1,0.6449003292107511,0.019589913446863227,0.263,0.2,1
CDC37,0.5448354663728379,0.019494210945998347,0.342,0.24,1
TSC22D1,0.6390002472843901,0.01947884622718976,0.763,0.64,1
ARMCX5,0.6689849158811019,0.01940364428789193,0.079,0.12,1
STMN1,0.7643189677175001,0.01939488358286967,0.974,1,1
METTL5,0.7599201912714572,0.01935948848310709,0.289,0.24,1
ILVBL,0.7932893658722999,0.01930305262757942,0.105,0.08,1
RBM3,0.9886077640230863,0.018734936979059702,0.711,0.64,1
DDX6,0.7326994766277035,0.0181824047616973,0.289,0.24,1
ATP5F1C,0.5837728586901383,0.01811473487224813,0.474,0.4,1
ILK,0.963370009925842,0.018073797624833188,0.263,0.24,1
ELP2,1,0.01783886215936481,0.158,0.16,1
MGAT2,0.8818395845754333,0.017777161272848563,0.184,0.16,1
POLDIP2,0.7204672239817249,0.017771849875020285,0.158,0.12,1
TP53,0.7932893658722999,0.0175456424001382,0.105,0.08,1
SAT2,0.8073573651908132,0.01748172668049275,0.421,0.4,1
NT5C2,0.8534731805195095,0.017353137436551758,0.132,0.16,1
ZNF428,0.7434948183890667,0.01727727273518287,0.553,0.48,1
ZNF791,0.6693118060989185,0.01660895918097599,0.158,0.12,1
MPC2,0.9049544533017072,0.01646255520627271,0.263,0.24,1
UBR1,0.9129809171732524,0.016145772480844922,0.132,0.12,1
SLC35F6,0.3930209512241234,0.01608892612709603,0.105,0.04,1
SOD2,0.9322653200466237,0.015950163091993874,0.132,0.12,1
PPP2R1A,0.8956759184152323,0.015940241367948582,0.605,0.56,1
HSPA8,0.8495677242138198,0.015668220702878877,0.947,0.96,1
KLC1,0.4588928164710546,0.015614613457648863,0.158,0.08,1
LIMD2,0.9911896782374193,0.01552866215264126,0.158,0.16,1
MTHFD2L,0.7378149356989776,0.015443622677972946,0.158,0.12,1
BRD4,0.8174228506808494,0.015432593063508193,0.132,0.16,1
COL4A2,0.9911896782374193,0.015267695332751907,0.158,0.16,1
TMEM223,0.7729057473148847,0.014682906767743475,0.158,0.12,1
RAB11A,0.9310670142670038,0.014667085079961839,0.289,0.32,1
ZNF143,0.7721031906945581,0.014628083346444887,0.105,0.08,1
SLC35B2,0.653244405323211,0.014364136310461073,0.105,0.16,1
ZNF559,0.5710883250513396,0.013837424724743641,0.132,0.08,1
RSL24D1,0.921393953326053,0.013706025927056276,0.447,0.52,1
SLC30A5,0.8873862124977232,0.013627744268668363,0.105,0.12,1
MZT1,0.7204672239817249,0.013486194112258931,0.158,0.12,1
IWS1,0.8318422124678875,0.013368903191218973,0.184,0.16,1
MTG2,0.9077598131034196,0.013112829379678281,0.105,0.12,1
PSIP1,0.6507393330970264,0.013045708124331312,0.184,0.12,1
HNRNPH2,0.9735733310876991,0.012979588785270668,0.158,0.16,1
C10orf25,0.7932893658722999,0.012940210709858957,0.105,0.08,1
NOP58,0.9802476909463002,0.012914182901380244,0.342,0.36,1
ISOC2,0.9287712419738507,0.012702783063197831,0.211,0.2,1
PARVA,0.7951990229781323,0.012698158322981046,0.316,0.36,1
BTBD10,0.9322653200466237,0.012600119506108287,0.132,0.12,1
DUSP12,0.8986209068292725,0.012291956721589892,0.184,0.16,1
CPT2,0.6246956532799732,0.011942503015281047,0.132,0.08,1
ILF2,0.9593308558587372,0.011843281211504353,0.579,0.6,1
TRMT10A,0.7932893658722999,0.011739515114154386,0.105,0.08,1
CWC15,0.7420162815948763,0.011531252059076347,0.263,0.2,1
C11orf54,0.5628217917878431,0.011345096814862843,0.289,0.2,1
PDRG1,0.7819541526782567,0.011311183621161236,0.211,0.16,1
RABGGTB,0.8153112035089236,0.011233220718365744,0.158,0.2,1
PTN,0.9937861097609119,0.01062997043739533,0.421,0.44,1
CBR1,0.7906319662518692,0.010489243406577753,0.158,0.12,1
HAT1,1,0.010407597170087879,0.158,0.16,1
SULT1E1,0.8937476203737125,0.010300789353141993,0.132,0.12,1
ECHS1,0.8912516438183482,0.010206384886104924,0.395,0.36,1
COX7B,0.5007640396951758,0.009840648525058615,0.5,0.4,1
DDX54,0.8927564274441755,0.009702141444808077,0.263,0.28,1
TXNRD1,0.6194597240808475,0.009691488667359693,0.237,0.16,1
ZNF140,0.7552972244299005,0.009475735261482876,0.158,0.12,1
UBE2N,0.5404258951940877,0.009336848883987336,0.368,0.44,1
KCTD20,0.9322653200466237,0.00898815899185762,0.132,0.12,1
MRPS10,0.9591228656856627,0.008980767869738338,0.184,0.2,1
STARD3NL,0.8214141656881491,0.00882831043072052,0.237,0.24,1
RPAP2,0.7351533032976454,0.008694519285979418,0.211,0.16,1
FAM98A,0.8745766026619929,0.00843534411908664,0.132,0.12,1
IDH3A,0.7932893658722999,0.00836219770077029,0.105,0.08,1
RASA2,0.7510855831271324,0.008046771090945815,0.105,0.08,1
PAPSS1,0.9911896782374193,0.0076191862255794995,0.158,0.16,1
RSL1D1,0.9582196468959543,0.00751944547454797,0.5,0.52,1
UNC45A,0.7510855831271324,0.0072085669853863,0.105,0.08,1
KIF13A,0.7932893658722999,0.007206167835543897,0.105,0.08,1
GTF3A,0.8986209068292725,0.007153054156795291,0.184,0.16,1
EID1,0.8716209804840587,0.007052388489348527,0.921,0.92,1
TCTN1,0.3545787289793185,0.00690392666063977,0.316,0.2,1
BAZ2A,0.7795333128461999,0.006411186302378802,0.237,0.2,1
COPS6,0.4933554228277445,0.005701701160508943,0.316,0.4,1
SF3B4,0.8848767080006005,0.005391299303724395,0.237,0.2,1
GLRX3,0.8952423279219964,0.0052901407138156165,0.237,0.24,1
CCNK,0.7721031906945581,0.005134404427954681,0.105,0.08,1
ZNF330,0.8670867586011386,0.004970238878084343,0.105,0.12,1
RNF20,0.6480090184390158,0.004921995541871449,0.158,0.2,1
PSMB4,0.789958016031608,0.00483741247517977,0.237,0.28,1
PRMT5,0.5583841764257564,0.004404880203527695,0.184,0.12,1
ZMPSTE24,0.9129809171732524,0.004300100272974783,0.132,0.12,1
SNRPE,0.9063302945831091,0.0042547215233526,0.553,0.56,1
MRFAP1,0.8923527688532492,0.004222909826523846,0.711,0.68,1
MKNK2,0.8670867586011386,0.004210653645246032,0.105,0.12,1
PFDN1,0.5083089380844112,0.0040925231844830545,0.316,0.36,1
MRPS16,0.7044784754347764,0.00381697909198625,0.211,0.16,1
DZIP3,0.7510855831271324,0.0037200441650845906,0.105,0.08,1
GAR1,0.7581643480234901,0.003585256151912408,0.158,0.2,1
HECTD1,0.8093097436983512,0.003514565098161837,0.237,0.2,1
NUBP1,0.3930209512241234,0.0034663238610289637,0.105,0.04,1
ARL5A,0.9102212204780005,0.0031767622467698264,0.184,0.2,1
RPS6KC1,0.8146292192635167,0.0031759737539487354,0.105,0.08,1
PRKCI,0.6526634118345352,0.002880652143842477,0.289,0.2,1
BEX2,0.8303692441690362,0.0028779034607739895,0.5,0.4,1
CTDSPL2,0.897262528188044,0.0028480609621948094,0.211,0.2,1
MT-ND5,0.5568515097936334,0.0026833716319509815,0.579,0.44,1
C12orf65,0.7906319662518692,0.0023305089644302113,0.158,0.12,1
PDK2,0.726068459585937,0.0022967027581305977,0.158,0.2,1
ARRDC3,0.7197594835358578,0.002227491635484413,0.211,0.16,1
FAM3A,0.7995364932225523,0.0021437124734751123,0.132,0.16,1
PRELID3B,0.7721031906945581,0.001666076839152597,0.105,0.08,1
KIF22,0.7988718964082868,0.0014627048025983025,0.184,0.16,1
PSMA1,0.680618774585943,0.001398731040912926,0.553,0.44,1
YTHDC2,0.7506542510360947,9.878112069474643e-4,0.211,0.16,1
PCMT1,0.8195644453014981,4.6120008843275606e-4,0.395,0.44,1
CASC15,0.8670867586011386,4.076976376216068e-4,0.105,0.12,1
DYNC1LI2,0.8013048641228877,1.4653097081296362e-4,0.289,0.24,1
RNF141,0.7932893658722999,9.485320755975302e-5,0.105,0.08,1
CEP162,0.9129809171732524,5.734448289707039e-5,0.132,0.12,1
VCP,0.9820874485388345,-2.1076147685250568e-4,0.526,0.48,1
PSMD10,0.928194280598867,-3.8756728165662e-4,0.105,0.12,1
MICU2,0.8292157723605518,-5.168275553617541e-4,0.289,0.24,1
AKAP17A,0.7932893658722999,-5.348989643664259e-4,0.105,0.08,1
DHX9,0.7113486574365901,-7.132216577412365e-4,0.316,0.24,1
TMEM132A,0.6490193895419941,-0.0010064222715225335,0.079,0.12,1
AUP1,0.6186051421354121,-0.0010689938575403901,0.105,0.16,1
SF3B6,0.8478179130889517,-0.0014289120482235962,0.737,0.68,1
PPP2CA,0.8362391250502558,-0.0018289477080503103,0.395,0.4,1
GTF2H3,0.7932893658722999,-0.0018817839360655286,0.105,0.08,1
PELI1,0.6293029251929958,-0.001983297446277399,0.079,0.12,1
DNAJC15,0.8041381802613071,-0.0022811322971760806,0.237,0.28,1
RFXANK,0.6480090184390158,-0.002520081789681994,0.158,0.2,1
RRAGA,0.8754000639441435,-0.0025848370453310787,0.368,0.32,1
TPGS2,0.9427960485623603,-0.002621625845732889,0.184,0.2,1
PRKAR1A,0.7308873907740004,-0.0030960968785842535,0.605,0.52,1
TMEM260,0.6065851684180591,-0.0032592076549050053,0.132,0.08,1
EEF2,0.9056648183774445,-0.003362284563445339,0.974,1,1
ZNF766,0.8146292192635167,-0.0034261929178130424,0.105,0.08,1
CBR4,0.744434774544082,-0.00404064601835441,0.263,0.32,1
DBN1,0.9551054327265314,-0.0045989679193712,0.368,0.4,1
USP9X,0.8651111414357515,-0.004609212613452041,0.184,0.16,1
NBPF1,0.7552972244299005,-0.004631537511873618,0.158,0.12,1
ZNF503,0.9866391257083629,-0.004787996990601173,0.342,0.32,1
C11orf1,0.3322379989563531,-0.0048763848926781095,0.184,0.08,1
SUMO2,0.8549403388106033,-0.005000496414868216,0.868,0.88,1
NF1,0.9077598131034196,-0.005771055047631035,0.105,0.12,1
PSEN1,0.6246956532799732,-0.005926428882297163,0.132,0.08,1
YDJC,0.7932893658722999,-0.006204131352544329,0.105,0.08,1
ZNF512,0.7906319662518692,-0.006204836623700416,0.158,0.12,1
TRA2A,0.8624088316572237,-0.006614115854150282,0.368,0.32,1
C22orf39,0.9287712419738507,-0.00672714654640294,0.211,0.2,1
PRCC,0.9383878529426761,-0.006738195000001668,0.158,0.16,1
ZDHHC16,0.7932893658722999,-0.006951409758070182,0.105,0.08,1
ZSCAN16,0.3930209512241234,-0.0072247943417947935,0.053,0.12,1
FGF9,0.6098472232531835,-0.0073047953373530095,0.079,0.12,1
SETD2,0.9754668474802541,-0.007346195239897879,0.184,0.2,1
SET,0.5978779304054331,-0.007662244081305447,0.553,0.4,1
LRRC42,0.7729057473148847,-0.007668786499927027,0.158,0.12,1
PPIE,0.8670867586011386,-0.007918735853019498,0.105,0.12,1
HILPDA,0.6037682131388598,-0.00819874974351048,0.184,0.12,1
ARFIP2,0.2639409937400313,-0.008227727234535742,0.132,0.04,1
REPIN1,0.7932893658722999,-0.008783353154121654,0.105,0.08,1
DET1,0.7729057473148847,-0.009162651763870211,0.158,0.12,1
GNG12,0.543109321076183,-0.009628746391833976,0.263,0.16,1
EHMT2,0.8873862124977232,-0.010101179743229605,0.105,0.12,1
ARL8B,0.8267626526204133,-0.010124230324635775,0.105,0.12,1
ANAPC5,0.9212447225516438,-0.01018322635631519,0.263,0.28,1
ARHGAP10,0.3930209512241234,-0.010279308325654796,0.105,0.04,1
MPLKIP,1,-0.010801327757738899,0.316,0.32,1
C21orf91,0.7932893658722999,-0.010825282319427254,0.105,0.08,1
DRAM2,0.573326900527018,-0.010866360941181874,0.184,0.12,1
MRPS2,0.9849922459648518,-0.010963254339665052,0.237,0.24,1
BBIP1,0.8146292192635167,-0.011133486163588668,0.105,0.08,1
NEK1,0.9322653200466237,-0.011183196028604347,0.132,0.12,1
ZBTB20,0.8347770572666284,-0.011401561312553987,0.211,0.2,1
ATP1B1,0.8651111414357515,-0.011469513983368596,0.184,0.16,1
SEC31A,0.7795333128461999,-0.011610360364129768,0.237,0.2,1
MIEN1,0.7817546857008876,-0.011821386675057943,0.132,0.16,1
GIN1,0.3930209512241234,-0.011890045890406542,0.105,0.04,1
SLC25A36,0.9805105951369151,-0.011927936511249904,0.368,0.36,1
MRPS9,0.8777966344381344,-0.012114116727294677,0.184,0.2,1
ING4,0.9926715297185702,-0.012491837189037236,0.263,0.24,1
SLC35A3,0.9077598131034196,-0.012600017911178096,0.105,0.12,1
HMG20B,0.4690965491298825,-0.012778726823126751,0.263,0.16,1
ZEB2,1,-0.012872589740017648,0.158,0.16,1
USP11,0.9069856169169825,-0.013055928865703614,0.263,0.28,1
LINC00665,0.8146292192635167,-0.01312677632088255,0.105,0.08,1
FAAP20,0.9033222780360215,-0.01327008307575206,0.158,0.16,1
PCLO,0.7510855831271324,-0.013659153199698293,0.105,0.08,1
MFAP1,0.5645646260412067,-0.013792456760397753,0.237,0.16,1
HNRNPA0,0.8490639084223595,-0.013942350677780047,0.789,0.84,1
RBPMS2,0.3930209512241234,-0.013980929066815334,0.105,0.04,1
NIPSNAP2,0.9911896782374193,-0.014154539926102716,0.158,0.16,1
SAE1,0.9525256652870121,-0.014237262119303984,0.316,0.32,1
KRR1,0.925067295466064,-0.014456269212687278,0.237,0.24,1
MCFD2,0.7278439522603319,-0.014674749426507705,0.263,0.2,1
ZMYM4,0.7995364932225523,-0.014860972071937206,0.132,0.16,1
PIK3C2A,0.7721031906945581,-0.01493507046863668,0.105,0.08,1
SSBP1,0.9694843660325366,-0.014988626047150344,0.474,0.44,1
DLC1,0.8785616786356989,-0.014993263189133854,0.263,0.28,1
EFEMP2,0.9849922459648518,-0.015050953480828744,0.237,0.24,1
ARHGAP24,0.29104175815086436,-0.015337395904283624,0.237,0.12,1
IPO9,0.8484429275684755,-0.015545110246001137,0.184,0.16,1
MRPL10,0.9355291909832647,-0.01588770630184555,0.263,0.28,1
ATP6V0E1,0.9295060899583467,-0.016020971521061744,0.395,0.36,1
PARD3,0.8174228506808494,-0.016825908028364644,0.132,0.16,1
PPAT,0.6490193895419941,-0.016844572525704593,0.079,0.12,1
PCBD1,0.9937241464384657,-0.017165870439961317,0.421,0.4,1
CCNG1,0.93235429362968,-0.017325884191042196,0.447,0.44,1
EXOC6,0.7995364932225523,-0.017580103827797233,0.132,0.16,1
USF3,0.9322653200466237,-0.017586980443947298,0.132,0.12,1
MAT2A,0.8470489577945327,-0.017935025486493283,0.263,0.24,1
PCNP,0.7595741654006849,-0.01833338998429168,0.447,0.48,1
PRODH2,0.3451377695469553,-0.018585567458348717,0.053,0.12,1
KDELC1,0.4299718527666068,-0.018845895083782316,0.158,0.08,1
ARL5B,0.7932893658722999,-0.019205340729257003,0.105,0.08,1
NONO,0.50798212116804,-0.019750138480458812,0.474,0.36,1
EMSY,0.8873862124977232,-0.01984423366144522,0.105,0.12,1
YBX1,0.9515895659546555,-0.01992064801628246,0.132,0.12,1
KRTCAP2,0.6065851684180591,-0.020057495507316503,0.132,0.08,1
SREK1,0.9106174939613165,-0.020375330571251737,0.526,0.48,1
NHLRC3,0.9515895659546555,-0.020424557967090307,0.132,0.12,1
GXYLT1,0.7932893658722999,-0.02091334060460648,0.105,0.08,1
VPS29,0.9407914641454757,-0.021020139764742374,0.342,0.36,1
ITGAE,0.48889871454604145,-0.02129992683742965,0.316,0.2,1
MOB1A,0.7706204908786238,-0.02137723416692483,0.263,0.2,1
DHRS7,0.7420603294297836,-0.021399037365987694,0.158,0.2,1
COMMD10,0.529079012063497,-0.021534352376642862,0.132,0.2,1
TCEAL8,0.8139688884612537,-0.021680220064680844,0.474,0.48,1
ZNF626,0.7552972244299005,-0.022213007908595483,0.158,0.12,1
KLF10,0.7932893658722999,-0.022216448445171816,0.105,0.08,1
IGF2R,0.6065851684180591,-0.022443688933433237,0.132,0.08,1
HDAC5,0.9515895659546555,-0.022834410971722563,0.132,0.12,1
UBXN6,0.8670867586011386,-0.022986785925576153,0.105,0.12,1
NOL4L,0.9515895659546555,-0.02304562693325868,0.132,0.12,1
MGAT1,0.4588928164710546,-0.023081655228389397,0.158,0.08,1
KLHL22,0.8146292192635167,-0.02313326107119895,0.105,0.08,1
MRPL16,0.9735733310876991,-0.02323996555097907,0.158,0.16,1
NOC3L,0.8873862124977232,-0.023250111169471455,0.105,0.12,1
PPP1R12A,0.7415979954515404,-0.023325623371448723,0.421,0.32,1
CEP57,0.8706298407673587,-0.023352590060416567,0.395,0.32,1
ACTR6,0.9323124429819811,-0.023386297968408964,0.184,0.16,1
HIRIP3,0.729123744238722,-0.02352170803994652,0.132,0.16,1
ABCF1,0.6477523347786358,-0.023658546507909994,0.184,0.24,1
REXO2,0.5351531133504,-0.023891130520083736,0.316,0.2,1
KIF16B,0.9709423215624666,-0.023969692932980846,0.132,0.12,1
EIF5A,0.9819651978982294,-0.023997220978133837,0.526,0.44,1
ENO1,0.8907879802189509,-0.024607230451963336,0.579,0.68,1
SLC25A5,0.5913750615545925,-0.024769211840900196,0.684,0.64,1
NFRKB,0.8146292192635167,-0.025072941072999122,0.105,0.08,1
PLOD3,0.6098472232531835,-0.025088258494703364,0.079,0.12,1
IFT81,0.8361075188750658,-0.02539223447123029,0.105,0.08,1
WDR20,0.8986209068292725,-0.025614809460283106,0.184,0.16,1
NME7,0.7721031906945581,-0.025619144451781817,0.105,0.08,1
TCTEX1D2,0.9383878529426761,-0.025682479262166658,0.158,0.16,1
LIMA1,0.9323124429819811,-0.025794466201877753,0.184,0.16,1
AP2A2,0.2639409937400313,-0.0258424405877139,0.132,0.04,1
SLC35A1,0.8873862124977232,-0.025862993050131733,0.105,0.12,1
GART,0.6246956532799732,-0.02592882347366121,0.132,0.08,1
TYW5,0.6490193895419941,-0.025944150261111715,0.079,0.12,1
PPIB,0.9157178610748713,-0.025976562000135095,0.842,0.72,1
CLPTM1,0.8146292192635167,-0.02599123214603083,0.105,0.08,1
CCDC130,0.6349152875268136,-0.026154510980465007,0.184,0.12,1
AHSA1,0.5504904919005005,-0.026285396399369332,0.289,0.2,1
PBX1,0.9208358258592018,-0.026801182580807326,0.158,0.16,1
SVBP,0.9926715297185702,-0.026863839022481573,0.263,0.24,1
USP33,0.601592006525043,-0.026992575236625127,0.105,0.16,1
TRAPPC6B,0.8873862124977232,-0.02701474956724348,0.105,0.12,1
SPOP,0.8318422124678875,-0.027053211569530444,0.184,0.16,1
RHNO1,0.6293029251929958,-0.027056098237208837,0.079,0.12,1
CNPY3,0.9208358258592018,-0.027062909539096458,0.158,0.16,1
TTC19,0.7932893658722999,-0.02726354396694103,0.105,0.08,1
TRIM44,0.855853381132334,-0.02750692861199444,0.316,0.28,1
ATG101,0.9515895659546555,-0.027516775115570824,0.132,0.12,1
CYBC1,0.9515895659546555,-0.027733013620856506,0.132,0.12,1
ZBTB10,0.9254621502896737,-0.028018410714338193,0.342,0.28,1
FBXW11,0.7510855831271324,-0.02810145990339552,0.105,0.08,1
ABHD10,0.6490193895419941,-0.028664210630328923,0.079,0.12,1
TWF2,0.9735733310876991,-0.028740070963573672,0.158,0.16,1
B4GAT1,0.8174228506808494,-0.028771033510924415,0.132,0.16,1
CDC123,0.8196447552226169,-0.028867710140911718,0.395,0.32,1
PRPF3,0.7932893658722999,-0.02893903782721019,0.105,0.08,1
KLHL9,0.9102212204780005,-0.029364087055450905,0.184,0.2,1
NEU1,0.40161473965844613,-0.0294101276317143,0.211,0.12,1
GADD45B,0.23712513518645506,-0.02954679785716574,0.263,0.4,1
POLR2C,0.789958016031608,-0.029568987317611706,0.237,0.28,1
HPS5,0.3606684266101123,-0.029874735221586568,0.053,0.12,1
NCK1,0.39550630668995845,-0.02987508474781475,0.079,0.16,1
SNAP47,0.8670867586011386,-0.03002296315908387,0.105,0.12,1
COX5B,0.7026994133267797,-0.03007621169106023,0.711,0.52,1
HNRNPK,0.9439430603537469,-0.030129174095253397,0.868,0.88,1
TWISTNB,0.6477523347786358,-0.03013981930212606,0.184,0.24,1
FUNDC1,0.5884566225370788,-0.030187503109228242,0.184,0.12,1
RRP1,0.8146292192635167,-0.030297937371862427,0.105,0.08,1
PSMG3,0.7932893658722999,-0.03043987345253074,0.105,0.08,1
RBPJ,0.7384471653625719,-0.030470726097844514,0.447,0.32,1
NCBP2-AS2,0.9129809171732524,-0.03089936527183068,0.132,0.12,1
TARBP2,0.9322653200466237,-0.031166334890647407,0.132,0.12,1
NDNF,0.7465397746492566,-0.0313598082624591,0.132,0.16,1
COASY,0.7204672239817249,-0.032036846732451385,0.158,0.12,1
UCK1,0.9154476870578229,-0.03204684390202828,0.184,0.16,1
CDKN2AIPNL,0.9603920411801804,-0.03218622758838685,0.211,0.2,1
RIC8A,0.573326900527018,-0.0324397240434644,0.184,0.12,1
BRAT1,0.8146292192635167,-0.032666844468952044,0.105,0.08,1
AKIRIN2,0.1764539484372195,-0.03276812259228379,0.158,0.04,1
PLEKHG3,0.8468745848096788,-0.033140811617925536,0.105,0.12,1
PTTG1IP,0.8433692844298731,-0.03320895550085323,0.605,0.52,1
MRPL52,0.8082603428245552,-0.03325857722714021,0.263,0.28,1
SLF2,0.3407598877538874,-0.033347931998635894,0.079,0.16,1
AKAP8,0.3930209512241234,-0.03366992608699618,0.105,0.04,1
DYNC1I2,0.7510855831271324,-0.033987772484875556,0.105,0.08,1
FKBP4,0.7465397746492566,-0.0339991903933376,0.132,0.16,1
SNRPB,0.7672041631758606,-0.03409234580303866,0.5,0.44,1
ACAP2,0.6788287399095347,-0.03425948923935229,0.158,0.2,1
SMIM12,0.8267626526204133,-0.03443992137170293,0.105,0.12,1
WRB,0.9515895659546555,-0.03445288267239638,0.132,0.12,1
GPBP1L1,0.7906319662518692,-0.03465850198604392,0.158,0.12,1
PPP4R1,0.3930209512241234,-0.03473084859955594,0.053,0.12,1
SARNP,0.7932893658722999,-0.03483680186586918,0.105,0.08,1
SELENOK,0.9708119727415744,-0.03493583736858996,0.605,0.52,1
YWHAZ,0.9455344664165456,-0.03523029651061704,0.5,0.44,1
SUMF1,0.8986209068292725,-0.03547367025467274,0.184,0.16,1
NFATC2IP,0.6293029251929958,-0.03556558188574274,0.079,0.12,1
UBTF,0.88565446642126,-0.03574029623577146,0.289,0.24,1
PFKL,0.9102212204780005,-0.03593065634179493,0.184,0.2,1
ADI1,0.6934614408271973,-0.0359336310263072,0.526,0.52,1
FLRT3,0.8502934308739394,-0.03626424482883139,0.263,0.28,1
OGT,0.7995364932225523,-0.03631491300959688,0.132,0.16,1
RNF7,0.651970395536285,-0.03633687299150545,0.5,0.6,1
