p_val,avg_logFC,pct.1,pct.2,p_val_adj
0.09478352944637884,-0.0033740091292132346,0.176,0.04,1
0.09491991694577474,-0.10558106611115226,0.453,0.2,1
0.09506620208686625,0.012624718511076327,0.244,0.08,1
0.09518296174050828,-0.0242886357885789,0.247,0.08,1
0.09520065109687435,0.11880411324778828,0.173,0.04,1
0.09520065610075314,0.10613922402880104,0.173,0.04,1
0.09530711112046403,0.06380266210462349,0.244,0.08,1
0.095332937835465,0.040983458128766914,0.743,0.36,1
0.09534687318356143,0.09032051303871749,0.24,0.08,1
0.09535077077561797,0.17161771361166744,0.999,1,1
0.09559822624951016,0.06340549363273809,0.236,0.08,1
0.09560804505245721,-0.04748761597963058,0.245,0.08,1
0.09566381848535072,-0.15854598671009024,0.247,0.08,1
0.09573595938849908,-0.2021694802158679,0.569,0.28,1
0.09584956870592438,-0.00635881556493989,0.245,0.08,1
0.0959379506344591,0.031437961612759246,0.377,0.16,1
0.09595924108673808,0.03686998860616733,0.175,0.04,1
0.0959863351117367,0.05895260310884709,0.38,0.16,1
0.09598998379059318,0.00422901983298779,0.316,0.12,1
0.09622742802526935,-0.23237192099365667,0.451,0.2,1
0.09623633057720547,0.03791216243527565,0.175,0.04,1
0.096334081126436,-0.04675609542543502,0.245,0.08,1
0.09637622213338749,0.11842576631704187,0.172,0.04,1
0.0964933357398114,-0.061847966914173436,0.239,0.08,1
0.09651405494773264,0.040089257950727486,0.175,0.04,1
0.09651405995547069,0.06510753108362137,0.175,0.04,1
0.09651405995547069,0.02653642057569741,0.175,0.04,1
0.09651405995547069,0.019643874078990653,0.175,0.04,1
0.09668817629797687,-0.06549929983478375,0.385,0.16,1
0.09679242514882769,-0.003713939041939507,0.175,0.04,1
0.09705396389610756,0.0890455709172649,0.44,0.2,1
0.09707143712221804,0.025835556114572583,0.175,0.04,1
0.09718547865303724,0.002409909752596917,0.556,0.28,1
0.09721757687765742,0.09622932141409189,0.172,0.04,1
0.0972175819674066,0.10982642305984854,0.172,0.04,1
0.09730898021632074,-0.08590562242326422,0.245,0.08,1
0.0975642542088268,0.11674720076540605,0.171,0.04,1
0.097581334342858,0.11746893389580704,0.808,0.44,1
0.09766269007089895,0.01934826963561387,0.529,0.24,1
0.09784629053510678,-0.5832310281616286,0.247,0.32,1
0.09786628302167957,0.016859879982646875,0.241,0.08,1
0.09798571372190443,-0.04827253634929535,0.315,0.12,1
0.09815044491755756,-6.129853520142614e-4,0.561,0.28,1
0.0982742467483107,0.07204760154683304,0.173,0.04,1
0.09828273178095169,0.07476490441674255,0.305,0.12,1
0.09831233874346139,0.07173085865171047,0.307,0.12,1
0.09855997119445892,-0.5633224306498663,0.607,0.52,1
0.09864027631578064,0.058646403324371654,0.848,0.48,1
0.09866543791704054,-0.2448085575888722,0.551,0.24,1
0.09882246743841953,0.04414142301588167,0.236,0.08,1
0.09884150470404282,0.05425385235066715,0.173,0.04,1
0.09892505354940612,0.08197453879409239,0.296,0.12,1
0.098979740967588,-0.006038002760252376,0.244,0.08,1
0.0989797448606781,0.006921380098254437,0.244,0.08,1
0.09912610203183721,0.027289603395602796,0.173,0.04,1
0.09916742188483724,-0.04914078010208556,0.304,0.12,1
0.0992975702419624,-0.007635276490568499,0.584,0.28,1
0.09936254789493836,0.18083858406635778,0.581,0.32,1
0.09972765445865348,-0.09171901208548522,0.244,0.08,1
0.09997795698649382,-0.034151857862560864,0.244,0.08,1
0.10008544074507233,0.11030764341094151,0.236,0.08,1
0.10018338191108052,-0.02148856046764247,0.36,0.16,1
0.10023250623815991,0.0060513793251555925,0.312,0.12,1
0.10024960728200223,-2.7527381461522893e-4,0.592,0.28,1
0.10041222636096445,-0.4275528942555995,0.08,0.16,1
0.10042640421772143,0.02429477878212194,0.309,0.12,1
0.10043135801904936,0.10951405077917373,0.233,0.08,1
0.10045057611804659,-0.07307129827392889,0.465,0.2,1
0.10061544988711085,0.03694841784252634,0.803,0.4,1
0.10091026206542254,0.11864127979100528,0.167,0.04,1
0.10092032719475891,-0.17166482671161476,0.383,0.16,1
0.10100936987743679,0.11600002497316624,0.171,0.04,1
0.1010179801733002,-0.046202236526249996,0.375,0.16,1
0.10122185360319662,0.0567200831142895,0.172,0.04,1
0.10139003565365386,-0.10185409151569091,0.387,0.16,1
0.10143417145781934,0.11162250047970124,0.552,0.28,1
0.10151282216150247,0.024188891662841494,0.172,0.04,1
0.1015128273634,0.029158698712765524,0.172,0.04,1
0.1015128273634,-0.07084821553313786,0.172,0.04,1
0.10180446679999314,0.02849583070285361,0.172,0.04,1
0.10180446679999314,-0.017848433681007442,0.172,0.04,1
0.10180446679999314,-0.10127916614037125,0.172,0.04,1
0.10180446679999314,-0.11079392603632018,0.172,0.04,1
0.10191856843207066,-3.652858015499305e-4,0.376,0.16,1
0.10194839688384301,0.02794152972758346,0.237,0.08,1
0.10197464533384817,0.04315749162335841,0.233,0.08,1
0.10201746977446108,-0.03626707170083615,0.239,0.08,1
0.10225498457834252,0.11238091551858463,0.169,0.04,1
0.10225498457834252,0.11199534735057864,0.169,0.04,1
0.10226890743635164,0.0011380904263281755,0.308,0.12,1
0.10227004843849757,0.03498450789073959,0.728,0.36,1
0.10229776591587747,0.1521135041003565,0.881,0.48,1
0.1023201464228638,-0.08568315730979575,0.312,0.12,1
0.1024304041912108,0.018851568138908703,0.304,0.12,1
0.10264998023053382,0.13800884219466697,0.236,0.08,1
0.10275197511176856,-0.10594893250590776,0.449,0.2,1
0.10277320791227854,-0.027378270689342732,0.581,0.28,1
0.10278873282625088,-0.04075121577572066,0.312,0.12,1
0.10284376788558233,-0.005947347699636896,0.639,0.32,1
0.10291337041721729,-0.02664869455837554,0.241,0.08,1
0.10292119253542185,-0.09606869717297062,0.448,0.2,1
0.10306335298718657,0.06036417059426552,0.171,0.04,1
0.10317105962513637,-0.014946165665027544,0.241,0.08,1
0.10326984452404964,-0.204605908761132,0.313,0.12,1
0.10337036771348479,-0.048769405411156375,0.24,0.08,1
0.10358965387122243,0.08072881246345354,0.885,0.52,1
0.10373785890080511,0.08060647808562747,0.169,0.04,1
0.10377796512959798,-0.16807346751264474,0.54,0.24,1
0.10394720640095247,-0.15223540729464863,0.241,0.08,1
0.10395373718275872,0.03406478599140994,0.171,0.04,1
0.10395374247999896,0.04438453221168659,0.171,0.04,1
0.10400470101522563,-0.40202725204082923,0.757,0.6,1
0.10414930109134592,0.012352917942272112,0.24,0.08,1
0.10417802155550228,-0.011999012382010732,0.309,0.12,1
0.10420694244027613,0.006283332466266001,0.241,0.08,1
0.10425188638939478,-0.038139025671929144,0.171,0.04,1
0.10425189169413007,0.03855778211738156,0.171,0.04,1
0.10425189169413007,0.022377705919958746,0.171,0.04,1
0.10425189169413007,0.0071745771623694665,0.171,0.04,1
0.10425189169413007,-0.06291582200220028,0.171,0.04,1
0.10425189169413007,-0.06567704777776515,0.171,0.04,1
0.10463575425478099,0.07779020479646558,0.169,0.04,1
0.10483709456474762,0.03616422046030049,0.305,0.12,1
0.10490497061220162,-0.09408171368660073,0.385,0.16,1
0.1050718587821613,-0.020312021172192884,0.367,0.16,1
0.10519511975011603,-0.0023232029650733788,0.24,0.08,1
0.10519512381230797,-0.027462728380202472,0.24,0.08,1
0.105264230494822,-0.20618155978868247,0.448,0.2,1
0.10547520219626448,0.07506040573119177,0.357,0.16,1
0.1054806721873769,0.03209871650139717,0.54,0.28,1
0.10553105612044919,0.013375637744836966,0.236,0.08,1
0.10553980426861116,0.07872874840949012,0.169,0.04,1
0.10558835435191812,-0.020769437322749496,0.369,0.16,1
0.10584253484354346,0.02927328374792973,0.169,0.04,1
0.10599526111290133,-0.6718768457755537,0.577,0.52,1
0.10600227877481307,0.10967748320435468,0.167,0.04,1
0.10606172084845909,0.08484721085268809,0.236,0.08,1
0.1062303213982349,0.10866996029332633,0.168,0.04,1
0.1062303213982349,0.07963488882215679,0.168,0.04,1
0.10634851388384403,-0.0587906662252744,0.311,0.12,1
0.10637897884942571,0.09976966754803167,0.165,0.04,1
0.1063951735604628,0.07611357476396469,0.423,0.2,1
0.1064500403714769,0.0071124132743744795,0.169,0.04,1
0.10645005115924219,0.03808461390293952,0.169,0.04,1
0.10645005115924219,0.030968743946965555,0.169,0.04,1
0.10651410316962089,-0.1454996404254416,0.24,0.08,1
0.10656154297860218,-0.04448660161530793,0.684,0.32,1
0.10661451120152995,0.09297015903493756,0.167,0.04,1
0.10670847078220351,-0.13268227211681072,0.463,0.2,1
0.10675484420122366,0.025154242317669495,0.169,0.04,1
0.10675484420122366,-0.0912487001804024,0.169,0.04,1
0.1068457676395174,-0.03530192253329595,0.376,0.16,1
0.1069216739313445,0.09685774232352344,0.167,0.04,1
0.10696573429308665,0.12705626797315772,0.769,0.44,1
0.10698830618223464,-0.04324386038670508,0.239,0.08,1
0.10705489040696281,-0.12149976534627627,0.375,0.16,1
0.10706130410563058,0.11601506220997165,0.164,0.04,1
0.10712273936934572,0.05993265126841185,0.511,0.24,1
0.10727867766042512,-0.11473083626622316,0.307,0.12,1
0.10730401693506006,0.10533998234943544,0.165,0.04,1
0.10731431857729708,-0.5099708930630584,0.593,0.52,1
0.1073179673196372,-0.1034683355863677,0.311,0.12,1
0.1073287959694496,-0.04432461079680983,0.235,0.08,1
0.10737153630857943,0.10787164079886297,0.164,0.04,1
0.10739762358552829,0.025196370096916554,0.236,0.08,1
0.10739763189550415,0.012894790911333026,0.236,0.08,1
0.10770684529286739,-0.037927992654290754,0.303,0.12,1
0.10773053079936379,0.027736783040400947,0.237,0.08,1
0.1077636983795509,0.05939046304175866,0.168,0.04,1
0.10776796844594072,0.013005101100280858,0.307,0.12,1
0.10783322979231923,-0.3161390031563238,0.455,0.2,1
0.10815734273273701,0.08608385904739249,0.167,0.04,1
0.10819982916254829,0.037446094410809594,0.303,0.12,1
0.10826973877872297,-0.7020539798546753,0.504,0.48,1
0.108482443086822,-0.5707693438983014,0.432,0.44,1
0.10871853638503563,0.009144160292309467,0.799,0.4,1
0.10877940160149266,0.10279853979256955,0.167,0.04,1
0.10896562500438002,-0.07313652329900933,0.779,0.36,1
0.10900296876801056,0.04027412120772089,0.168,0.04,1
0.10900297425983707,0.039621146509637994,0.168,0.04,1
0.10915436287024341,0.056715325955775914,0.233,0.08,1
0.10929450497716284,0.03704768906211037,0.296,0.12,1
0.10931454775060503,0.015505321064243988,0.168,0.04,1
0.10931454775060503,-0.009952481031498789,0.168,0.04,1
0.10931454775060503,-0.04554535090181053,0.168,0.04,1
0.10931454775060503,-0.1322934405392377,0.168,0.04,1
0.1093155739863555,0.1003987617804829,0.163,0.04,1
0.10935172215737068,-0.0034672449506306657,0.237,0.08,1
0.10951729649031841,-0.18990322884773936,0.309,0.12,1
0.1096433683913458,0.0493102880699397,0.425,0.2,1
0.109666061793943,-0.5372452580372966,0.239,0.32,1
0.11024097933458962,-0.024181868185455424,0.307,0.12,1
0.11029634699168356,0.026279121964127405,0.229,0.08,1
0.11029635129154162,0.0989242994465461,0.229,0.08,1
0.11035403163331824,-0.0503482612098497,0.525,0.24,1
0.11039265117419975,-0.03919520620096334,0.367,0.16,1
0.11044320436579005,-0.07719486841427853,0.237,0.08,1
0.11045994665329714,0.03844842847306018,0.36,0.16,1
0.11065819754108784,0.04771084658601085,0.236,0.08,1
0.11113219079804422,-0.9039779317384173,0.319,0.36,1
0.11129294079991514,0.11206747497807013,0.161,0.04,1
0.1113567694712401,0.059509550969202574,0.233,0.08,1
0.1116137606643942,0.023672799078285095,0.167,0.04,1
0.1116137606643942,-6.600427161269073e-4,0.167,0.04,1
0.11193225384265808,0.020227755908654915,0.167,0.04,1
0.11231867619771589,-0.0984237498955044,0.368,0.16,1
0.11258562201577603,-0.6046487223989956,0.155,0.24,1
0.11259600467663525,-0.09349009764857963,0.236,0.08,1
0.11262374563929797,-0.25677754555035337,0.297,0.12,1
0.11268232050406564,0.044874402712069106,0.232,0.08,1
0.11271933403475436,-0.05941113094504913,0.599,0.28,1
0.11276692698916475,-0.09835521781168965,0.308,0.12,1
0.1127976850668404,-0.001754784269248466,0.591,0.28,1
0.11287500425888243,-0.02938056445505763,0.236,0.08,1
0.11293219035142633,0.014598307249506781,0.3,0.12,1
0.11298874262472254,0.042578614421663996,0.165,0.04,1
0.11324419622060221,-0.00366505501170733,0.304,0.12,1
0.1132870069464495,-0.0847781160454778,0.436,0.2,1
0.11337414117031511,0.011382966176596898,0.375,0.16,1
0.11352267307802007,-0.16601897006595873,0.307,0.12,1
0.113634751196678,0.043228092864724815,0.165,0.04,1
0.1136347625493531,0.04613093584649036,0.165,0.04,1
0.11373814906990744,0.08189128213656952,0.231,0.08,1
0.11374519681849841,0.0253689847300842,0.357,0.16,1
0.1138137214916636,-0.008135779392508535,0.427,0.2,1
0.11395886160639453,0.025160158671999333,0.165,0.04,1
0.11413892218593777,0.10581547141871128,0.163,0.04,1
0.11425955926157527,0.11064574463927268,0.291,0.12,1
0.11428368233962051,-0.051751949110214523,0.165,0.04,1
0.1142836880312423,-0.041954452699941414,0.165,0.04,1
0.11450971826573704,0.02058785703936017,0.427,0.2,1
0.11453920977234043,-0.061262236769469014,0.305,0.12,1
0.11459071708319761,0.071537785272517,0.231,0.08,1
0.11460923710221746,-0.11364894142269988,0.165,0.04,1
0.1146092428014726,-0.11891257538096017,0.165,0.04,1
0.11479449737875672,0.0828566472482845,0.163,0.04,1
0.114902843084726,-0.0851424018428002,0.443,0.2,1
0.11493599807004079,0.08120804633744005,0.555,0.28,1
0.1149856989550184,-0.03708194513444585,0.587,0.28,1
0.11550308952236728,-0.20516008188261492,0.585,0.28,1
0.115537424553266,0.10039230304899686,0.161,0.04,1
0.11568359505656174,0.12016032713380531,0.159,0.04,1
0.11573739451267738,-0.0012696634831391718,0.428,0.2,1
0.11602022497727939,0.07096080677085753,0.164,0.04,1
0.11604079709063155,-0.16192581973310305,0.517,0.24,1
0.11613572516801719,-0.2851931399794678,0.823,0.72,1
0.11621418287765516,-0.039676549854328225,0.601,0.28,1
0.11631096888047897,0.05821943225737625,0.231,0.08,1
0.11635076476536993,0.05744399280682308,0.164,0.04,1
0.11635076476536993,0.037573580437290324,0.164,0.04,1
0.11636404752077187,-0.02166192033171299,0.364,0.16,1
0.11639567174689287,-0.15517440795018056,0.439,0.2,1
0.11666752995735152,0.050171102003821966,0.292,0.12,1
0.11668357754082152,0.024140030408994484,0.368,0.16,1
0.11687985640090748,0.09790546976648884,0.283,0.12,1
0.11695420854529776,0.09257883636498421,0.227,0.08,1
0.11700427145282503,0.1777913236434232,1,0.96,1
0.11701406357201766,-0.0018319965769362512,0.164,0.04,1
0.11702548756456653,0.14189332396391807,0.159,0.04,1
0.11732618064380969,-0.5095581452765874,0.311,0.36,1
0.11734681875215186,-0.024346158066763907,0.164,0.04,1
0.11734682455328306,0.042354853291472455,0.164,0.04,1
0.11734682455328306,0.018969008207919608,0.164,0.04,1
0.11734682455328306,-0.04109124053696944,0.164,0.04,1
0.11735391636165998,-0.044402806018565055,0.3,0.12,1
0.11752240224179201,-0.04032056097697434,0.505,0.24,1
0.11790950184938451,0.006648211638380308,0.228,0.08,1
0.11792614881601156,0.05959407239924702,0.289,0.12,1
0.11829927412074767,0.01902876929230124,0.293,0.12,1
0.11834349140986121,0.0454230800776311,0.231,0.08,1
0.11845330249865277,0.051816575717342134,0.163,0.04,1
0.11855501683244421,0.11439361362271991,0.22,0.08,1
0.11875748191979324,-0.07491539115505069,0.233,0.08,1
0.11879040466565897,0.05804182900776944,0.163,0.04,1
0.11903663419580435,0.10805694633713592,0.927,0.64,1
0.11903934582676472,0.058659945744739206,0.352,0.16,1
0.11904965431617923,-0.0343522155986169,0.233,0.08,1
0.11912825257609438,0.04239609912994896,0.163,0.04,1
0.11931019105551259,-0.037270847206619884,0.291,0.12,1
0.11946686485925796,0.03125159377223541,0.163,0.04,1
0.11947679557450329,-0.35006542264776797,0.74,0.6,1
0.11948390695540613,-0.04385347318242755,0.375,0.16,1
0.1195674142902851,0.08399780430043555,0.161,0.04,1
0.11970708863902596,0.10288224769250198,0.764,0.44,1
0.11976310316141377,-0.06002446892032531,0.523,0.24,1
0.11980621895951933,-7.851846791662176e-5,0.163,0.04,1
0.11998363040799004,-0.15239183167210996,0.375,0.16,1
0.12000287962857609,0.015748321182733782,0.299,0.12,1
0.12014633352750145,0.0062079281141564635,0.163,0.04,1
0.12014633352750145,-0.08017314610261658,0.163,0.04,1
0.12014633352750145,-0.11753907286026938,0.163,0.04,1
0.12014633943180403,-0.004241491027113742,0.163,0.04,1
0.12014633943180403,-0.022411799322481357,0.163,0.04,1
0.12014633943180403,-0.06629821682624382,0.163,0.04,1
0.12030716800238232,-0.09592696934216621,0.361,0.16,1
0.12065322445678622,0.14052032685441151,0.987,0.88,1
0.12093494823143554,0.06797146302442059,0.161,0.04,1
0.12105637692848965,-0.03359842757924025,0.232,0.08,1
0.12105637692848965,-0.06330569324614888,0.232,0.08,1
0.12123232127646423,-0.05395765163181959,0.229,0.08,1
0.12146400052809364,0.06519923623161228,0.228,0.08,1
0.12154966790716382,-0.39105774315834935,0.084,0.16,1
0.12157302364100288,0.07194122099775557,0.483,0.24,1
0.12162328925975792,0.0330971107520891,0.161,0.04,1
0.1216395629668451,-0.10232774549513535,0.551,0.28,1
0.12165136982924597,-0.21440941238470657,0.232,0.08,1
0.12189250731586702,-0.007681584410949516,0.231,0.08,1
0.1220644766843969,0.01832255120300738,0.228,0.08,1
0.12213985298020075,0.04092994769775715,0.677,0.36,1
0.12220111899745119,-0.5896366315142112,0.433,0.44,1
0.12225408642094697,0.10832032487838615,0.157,0.04,1
0.12249200747276145,-0.09391321876268444,0.231,0.08,1
0.12250694444541416,-0.24146224042905218,0.453,0.2,1
0.1226615346422827,0.006522466555867218,0.161,0.04,1
0.12266154064334991,0.0016606529014569216,0.161,0.04,1
0.12272866776623914,-0.050868252001845915,0.3,0.12,1
0.12286533087511854,0.09523886078731698,0.159,0.04,1
0.12293091589702251,0.007433320889263739,0.365,0.16,1
0.12300915300286723,0.004240082545123064,0.161,0.04,1
0.12300915300286723,-0.08818989890980763,0.161,0.04,1
0.1230091590116332,0.008863287447076762,0.161,0.04,1
0.1230091590116332,0.008524529812058257,0.161,0.04,1
0.1230091590116332,0.005808198202132325,0.161,0.04,1
0.1230091590116332,-9.92994408520187e-4,0.161,0.04,1
0.12312092535888478,-6.375387447714598e-4,0.361,0.16,1
0.12326630090297147,-0.05513756254104213,0.299,0.12,1
0.12330748857906638,0.10243806792668567,0.157,0.04,1
0.12339559705955572,-0.00620807400706791,0.231,0.08,1
0.12339559705955572,-0.08320077147051957,0.231,0.08,1
0.12358786601740322,0.015569809334641693,0.921,0.56,1
0.12366019322430369,0.11958209217942799,0.157,0.04,1
0.12366019322430369,0.10175204524294182,0.157,0.04,1
0.12417730827061832,-0.32096600364660866,0.489,0.48,1
0.12422499213628695,-0.001504858711879442,0.289,0.12,1
0.12439542869022988,-0.06936558991071162,0.451,0.2,1
0.1245514277386207,-0.04403479739792482,0.229,0.08,1
0.1246463471340287,-0.0397881569083251,0.299,0.12,1
0.12466527263289745,-0.389502464981069,0.62,0.56,1
0.12476111134464778,0.042990462092498793,0.676,0.36,1
0.12485664034000137,-0.030219521431034624,0.229,0.08,1
0.12487320473315425,0.05754197342238623,0.16,0.04,1
0.12487320473315425,0.05177417209095611,0.16,0.04,1
0.12497493749321034,0.033178471823505085,0.567,0.28,1
0.1250672322188212,-0.1602865092429132,0.373,0.16,1
0.12511915596785295,-8.427631868573315e-4,0.223,0.08,1
0.12530361341948093,0.09989724517175969,0.411,0.2,1
0.12534448191558684,0.06632393559110486,0.221,0.08,1
0.12546882849533972,-0.035163968357979525,0.229,0.08,1
0.1254951443763481,-0.748071387954087,0.321,0.36,1
0.12558141174552306,0.015723851962739455,0.16,0.04,1
0.12558141174552306,-0.011051784777018792,0.16,0.04,1
0.12564330047811184,-0.02640671225302016,0.679,0.32,1
0.1256518032638415,0.005856477571362734,0.227,0.08,1
0.12575902879031695,-0.13500857630147822,0.299,0.12,1
0.12582353363447818,-0.04549143419871754,0.369,0.16,1
0.12586710638990678,-0.0034816940869503155,0.421,0.2,1
0.12588684089700608,0.10839851450748664,0.156,0.04,1
0.12593668085643417,-0.07844910896415641,0.16,0.04,1
0.12593668697095076,0.004963923465256398,0.16,0.04,1
0.12593668697095076,0.003459829210696125,0.16,0.04,1
0.12620154392196042,0.06226131364909429,0.225,0.08,1
0.1262195621902863,0.09510545822695926,0.709,0.36,1
0.12636199608874482,-0.3987874698640741,0.908,0.84,1
0.12637964027687268,-0.05258915206907899,0.495,0.24,1
0.1264393903849194,0.12776377818391804,0.816,0.44,1
0.12688447404459655,-0.11339583680719495,0.3,0.12,1
0.12695220354420925,-0.09260507124414277,0.228,0.08,1
0.1270151327500664,-0.041579703769819065,0.288,0.12,1
0.1270585018241053,0.118057757394119,0.155,0.04,1
0.12712286146962584,0.060778876901485285,0.159,0.04,1
0.12713510137799813,-0.3268947082311382,0.748,0.6,1
0.1271948470078197,0.07056891310352931,0.284,0.12,1
0.12721872422233818,0.017097717992790917,0.221,0.08,1
0.12722802137242867,-0.3405529633772212,0.055,0.12,1
0.12722802137242867,-0.3868809628003534,0.055,0.12,1
0.12744675806916647,0.03043707925526279,0.225,0.08,1
0.12744746478952473,0.09375954815189119,0.22,0.08,1
0.12748276859988525,0.05045688134712517,0.159,0.04,1
0.12748277479049808,0.04863561753518311,0.159,0.04,1
0.1275856990262502,0.005203419107489837,0.288,0.12,1
0.1278434741132656,0.006867368095311882,0.159,0.04,1
0.1278434803116257,0.046188465414899724,0.159,0.04,1
0.1278482960519066,-0.005513427618224459,0.221,0.08,1
0.1279677445729918,-0.33621964383773517,0.085,0.16,1
0.1281391075685888,-0.0816904827540943,0.364,0.16,1
0.12820497902439895,0.06709172226598713,0.159,0.04,1
0.12820497902439895,0.015477614387099575,0.159,0.04,1
0.12820497902439895,0.006656235906871977,0.159,0.04,1
0.12829467639094005,-0.023029365877553998,0.581,0.28,1
0.12846064663629725,-0.06888099498847183,0.423,0.2,1
0.12851046396312368,-0.044237186790691385,0.228,0.08,1
0.12856727191908315,0.03336884371725621,0.159,0.04,1
0.1286783077801945,-0.3586581040143053,0.779,0.68,1
0.12893034754171295,0.00708524106475969,0.159,0.04,1
0.12893035998481023,-0.041247169824065844,0.159,0.04,1
0.12903179005087376,0.08555362181868703,0.22,0.08,1
0.12926498522337032,0.055521398090604135,0.224,0.08,1
0.12934698841738698,-0.08198098517206831,0.552,0.28,1
0.12949672883756813,-0.7486347704593925,0.451,0.44,1
0.12962380690707978,0.04035210810217127,0.289,0.12,1
0.12971077077302973,-0.02050042635520133,0.227,0.08,1
0.1297107754465527,0.02759672198805055,0.227,0.08,1
0.12976773411279957,-0.12207597464924644,0.228,0.08,1
0.12977604189315392,-0.09856609331227767,0.368,0.16,1
0.12995342584987182,-0.11583119303161171,0.292,0.12,1
0.12997160227107585,-0.19882569305099473,0.515,0.24,1
0.13009417195958545,0.3020796823134071,0.748,0.48,1
0.130323342651817,-0.16094849846341297,0.448,0.2,1
0.13034416696117002,0.0010918543916192958,0.227,0.08,1
0.1304557162483325,0.10475626778702467,0.153,0.04,1
0.1307190551854605,-0.3389990486688961,0.833,0.72,1
0.131187778959521,0.04778089651418993,0.635,0.32,1
0.13125033795858573,0.05550567163301556,0.157,0.04,1
0.13125033795858573,0.03897638737979203,0.157,0.04,1
0.13125033795858573,0.03207536568496486,0.157,0.04,1
0.13125033795858573,0.026358163020707814,0.157,0.04,1
0.1314279741942882,0.03250944446880702,0.223,0.08,1
0.13155980027656175,0.010155341164677922,0.225,0.08,1
0.13162058878934632,0.019837685906618246,0.157,0.04,1
0.13171656021330183,-0.041833820187946236,0.295,0.12,1
0.1317184725711803,-0.4684525663264245,0.085,0.16,1
0.13174593783001776,0.03712948755558909,0.58,0.28,1
0.13193814528922737,-0.1530807832366921,0.227,0.08,1
0.13193814528922737,-0.1599529214680424,0.227,0.08,1
0.13199164865037993,-0.10135303297041678,0.157,0.04,1
0.13201390628480814,-0.0290837162897834,0.296,0.12,1
0.13225874124990977,-0.2015475928743351,0.227,0.08,1
0.13278488963771262,0.012781383417418857,0.224,0.08,1
0.13296458202648617,0.10358101978119505,0.216,0.08,1
0.13319190801999523,0.19571318528066506,0.988,0.96,1
0.13323431087720938,0.07349696345732397,0.156,0.04,1
0.13342149942346027,0.017636779806453062,0.289,0.12,1
0.13346956196793477,-0.0342633956979258,0.295,0.12,1
0.133469565875094,-0.08683172247128762,0.295,0.12,1
0.13364891994072423,0.11850410013846935,0.151,0.04,1
0.13368372727071212,0.010656713134666707,0.355,0.16,1
0.13378000229366174,0.15864493531453672,1,1,1
0.13380178064974582,-0.07608288147392855,0.363,0.16,1
0.1338167367018462,-0.03103199320974137,0.225,0.08,1
0.13393329127308345,0.019457607016724998,0.353,0.16,1
0.13398694570024455,0.05377951937099157,0.156,0.04,1
0.13398694570024455,0.04817164087183107,0.156,0.04,1
0.1340194840578612,-0.006125272754199634,0.223,0.08,1
0.13403125475923977,0.12835631119531968,0.151,0.04,1
0.134113376108822,-0.232757436165543,0.369,0.16,1
0.1341257685706385,0.0672058130438819,0.219,0.08,1
0.13414158672527224,-0.07559582493730366,0.225,0.08,1
0.13421787041818234,0.07981247488751315,0.153,0.04,1
0.13436449422300614,0.06278949772579925,0.156,0.04,1
0.13436449422300614,0.03012044402228886,0.156,0.04,1
0.13436449422300614,-0.042606371391795045,0.156,0.04,1
0.13473586524629816,-0.0019143459481829606,0.224,0.08,1
0.13474285837654593,0.06192054314856385,0.156,0.04,1
0.13478316637964766,-0.11133563744310121,0.283,0.12,1
0.1347931160194487,-0.061416097043176826,0.225,0.08,1
0.13492479732243662,-0.12156316020737751,0.365,0.16,1
0.13493119295831335,-0.0681164838525462,0.367,0.16,1
0.1351006774891368,-0.028032919525049715,0.505,0.24,1
0.13511512838146528,0.07490453448771389,0.219,0.08,1
0.13512205200614352,-0.02516599004788872,0.156,0.04,1
0.13512205844556943,-0.08381316458516247,0.156,0.04,1
0.13531732625309675,0.12574194339781375,1,1,1
0.13544708852684093,-0.032230950395442326,0.225,0.08,1
0.13561629135471065,0.10357483447698795,0.28,0.12,1
0.13582426235997458,-0.0323430262283011,0.292,0.12,1
0.13604878384196203,-0.07900025144294076,0.224,0.08,1
0.13628691319137728,-0.013552542711488091,0.429,0.2,1
0.13642243351439648,-0.055045249729672285,0.292,0.12,1
0.13645352780231518,-0.14665345383996764,0.427,0.2,1
0.1364785476862199,-0.049426655944690645,0.515,0.24,1
0.13651510972930544,0.09169743502428662,0.153,0.04,1
0.13664788412894,-0.1046503033762547,0.693,0.36,1
0.13665032686003536,-0.12217909906595714,0.223,0.08,1
0.1367089244111157,-0.049646279865034504,0.224,0.08,1
0.1367767204549941,-0.1275082264255612,0.356,0.16,1
0.13677818027459354,0.02705870452005321,0.155,0.04,1
0.1368150816595676,-0.37189500930584973,0.196,0.28,1
0.13703993471080347,-0.0398368129424973,0.224,0.08,1
0.13716316401249457,0.04535574417521644,0.155,0.04,1
0.13754898300654636,0.013941225605370589,0.155,0.04,1
0.13754898300654636,0.01162415755012855,0.155,0.04,1
0.13759325138218034,-0.1374416894034161,0.288,0.12,1
0.13767241079083162,0.024306473484263735,0.876,0.44,1
0.1377037854256463,-0.07318095624997228,0.224,0.08,1
0.13771252756757318,-0.1306900987170196,0.367,0.16,1
0.13786005333048534,0.0599957307623642,0.285,0.12,1
0.13786005333048534,0.038109827800464346,0.285,0.12,1
0.13811584020897422,-0.07452372829149312,0.283,0.12,1
0.13814346296455177,0.04966358293512041,0.716,0.36,1
0.13818827356310087,-0.09332660688048089,0.22,0.08,1
