gene,p_val,avg_logFC,pct.1,pct.2,p_val_adj
CSNK2A2,0.032129229170716984,-0.22725694444444677,0.04,0.225,1
STARD10,0.023644078196225563,-0.22728929261208944,0,0.174,1
GATAD2B,0.028236641436063373,-0.22745834286357453,0.04,0.236,1
ARPP19,0.04287733469672836,-0.22750841212158845,0.24,0.546,1
ELP5,0.009458187096952888,-0.22790448434577149,0.08,0.37,1
PEX26,0.01345618966239602,-0.22797035732061105,0,0.201,1
PTPN1,0.023997121471459444,-0.22802348974733466,0.04,0.245,1
PUSL1,0.02841504702605277,-0.22817248333197712,0,0.164,1
CHST12,0.02216655006793496,-0.2282114304438745,0.04,0.25,1
SIRPA,0.035663135469111346,-0.22831754699515655,0,0.153,1
JOSD2,0.01156996980933217,-0.228345473685785,0.08,0.361,1
PQLC2,0.027143685109686167,-0.22843677535005236,0,0.167,1
DYRK1B,0.033755859937699494,-0.22849573001792584,0.04,0.222,1
STK32C,0.018738514542300064,-0.22851762299120065,0,0.185,1
CCND3,0.028415034497236827,-0.2285531927037879,0,0.164,1
ATP2A1-AS1,0.0311285774480212,-0.22861198494132426,0,0.16,1
FGFR3,0.026826528277940135,-0.22863874529086275,0.04,0.241,1
SYNJ2BP,0.04087927535994343,-0.22871226345930784,0.08,0.28,1
ARHGAP1,0.020572956235075567,-0.2287906127597452,0,0.181,1
CTCF,0.01874939767623569,-0.2288694151693848,0.04,0.262,1
LINC00667,0.02491897019017782,-0.22895131768451454,0.2,0.491,1
C11orf87,0.044645012740665777,-0.2292235565925143,0,0.141,1
TRADD,0.017058619239241436,-0.22989451390876323,0,0.19,1
ZDHHC7,0.017880048734481083,-0.2299905002430073,0,0.188,1
IST1,0.010762138720471714,-0.23002137601124978,0.08,0.363,1
ACBD5,0.019635602534615947,-0.23011828342169854,0,0.183,1
RNASET2,0.024760351328221224,-0.2303975833664502,0,0.171,1
AHDC1,0.0040151884724665575,-0.23059623490674275,0.08,0.412,1
RPL3,0.02163995723225799,-0.2307548383589597,0.96,1,1
CDC42,0.09567971053112631,-0.23082692215987466,0.48,0.752,1
GTF2H1,0.01321888496044782,-0.23092520211771456,0.04,0.28,1
TMX1,0.0034861096461146924,-0.2311451229047864,0.08,0.41,1
RPL19,0.0034005432414292588,-0.23120178301064476,1,1,1
ATP6V0D1,0.022825509964550763,-0.23137086260861917,0.2,0.491,1
EGLN1,0.014801770842395841,-0.23177090298858316,0,0.197,1
COMMD5,0.018038480246894667,-0.23194768594422185,0.04,0.262,1
CASP8AP2,0.024760351328221224,-0.23229942616486074,0,0.171,1
CCDC24,0.029742551304683923,-0.23236366659632243,0,0.162,1
ZDHHC5,0.032575606569719286,-0.23269472796252208,0,0.157,1
SGO2,0.021552287426004298,-0.23279478488365205,0,0.178,1
LRRC27,0.027143673108237336,-0.23287770705366082,0,0.167,1
TIMM21,0.0311285774480212,-0.2329751346568796,0,0.16,1
CEP95,0.023644088740214956,-0.23312746238802223,0,0.174,1
ELOF1,0.016677549680467505,-0.23321275992572776,0.16,0.481,1
NUBP2,0.031337722424013184,-0.2333798633239233,0.12,0.366,1
SUMO2,0.017387480820548504,-0.23347810416419046,0.88,0.986,1
PARP1,0.02198658528173199,-0.2335405458618457,0.24,0.588,1
ZNF75A,0.02722719573574828,-0.23362033925478334,0.08,0.301,1
PUDP,0.023634249227102586,-0.2340489230744519,0.04,0.243,1
BACH1,0.023283943821132604,-0.23406646131922806,0.04,0.25,1
IRS2,0.02841504702605277,-0.2342730864810194,0,0.164,1
DNAJC22,0.032575606569719286,-0.2343746169400167,0,0.157,1
ZNF436-AS1,0.008645000337936892,-0.23441570428622158,0.04,0.301,1
VIRMA,0.021552287426004298,-0.2347280349660804,0,0.178,1
U2AF1L4,0.010484425637795306,-0.23478264434971133,0.04,0.292,1
LINC00535,0.02841504702605277,-0.23488488785900913,0,0.164,1
LRRC57,0.019635602534615947,-0.23495046998711772,0,0.183,1
PRADC1,0.016272726553651425,-0.23515076461825732,0,0.192,1
DPYSL3,0.017058627010034272,-0.23519926067551203,0,0.19,1
SHMT2,0.020572956235075567,-0.23524852311504885,0,0.181,1
REPIN1,0.008300059354901402,-0.23533868852268303,0.08,0.377,1
NNT-AS1,0.029742551304683923,-0.23535702483241552,0,0.162,1
RNF41,0.013456195892040354,-0.2356401968316902,0,0.201,1
MKLN1,0.01820622306395309,-0.23586207095720238,0.04,0.264,1
CSNK1D,0.007617163522097214,-0.2359102937477165,0.12,0.456,1
MIF,0.04797397340907575,-0.2360337983787697,0.4,0.787,1
TMEM19,0.016693572192858223,-0.2361164640572082,0.04,0.269,1
ZNF688,0.02759852585822305,-0.2361263845458822,0.04,0.238,1
HAUS1,0.022575379129112158,-0.23615196750306905,0,0.176,1
PPP6R2,0.020572946978563517,-0.23632421875386497,0,0.181,1
C6orf203,0.004734928055525569,-0.23647919577882337,0.24,0.683,1
SYNC,0.027372925827438832,-0.2371070275739454,0.04,0.243,1
DDN-AS1,0.019953934883835803,-0.2374004066201385,0.04,0.259,1
RABGAP1L,0.014358051363475857,-0.23740859966810549,0.04,0.275,1
PRDM4,0.017880048734481083,-0.23741857906944044,0,0.188,1
MRPL30,0.015520914444922271,-0.2374737339227121,0,0.194,1
PRKAR2A,0.007083620002613861,-0.23753002339122004,0.08,0.387,1
SPATA33,0.015520914444922271,-0.23763927397564044,0,0.194,1
TNRC6A,0.009126496056308886,-0.23766148858613204,0.04,0.299,1
FAAH,0.029742551304683923,-0.23769656010952758,0,0.162,1
CORO1B,0.015280152353537569,-0.23770164884139527,0.16,0.468,1
LSM3,0.0073236800352056595,-0.23771867828454263,0.28,0.685,1
ZDHHC4,0.002853699415098655,-0.23774606806600596,0.12,0.484,1
TMED1,0.0038464771836362716,-0.23789441478303563,0.16,0.551,1
ZNF655,0.033957722183218964,-0.2379682193532039,0.04,0.22,1
PLAC8,0.035663135469111346,-0.23810852438586122,0,0.153,1
ANP32B,0.06719422824283448,-0.23822882773030074,0.4,0.713,1
DEAF1,0.00619880034356127,-0.2384312722393878,0.04,0.317,1
TNIP2,0.01552090732938427,-0.23847716978187347,0,0.194,1
KREMEN1,0.01552090732938427,-0.23863871616526236,0,0.194,1
TM7SF3,0.018738514542300064,-0.23872198809671882,0,0.185,1
SMUG1,0.006845230033917195,-0.2388454744469625,0.04,0.312,1
TSPAN17,0.014113954495144111,-0.2388913459268439,0,0.199,1
CCDC12,0.02921679654088873,-0.2390516257862041,0.32,0.694,1
LARP4B,0.015520914444922271,-0.23906143556404,0,0.194,1
FAM199X,0.023644088740214956,-0.23929189425353423,0,0.174,1
KANK1,0.003547416072178443,-0.2393496902192711,0.08,0.412,1
CDK6,0.01222589655197528,-0.23938612395573444,0,0.206,1
FGFRL1,0.024760351328221224,-0.2396113213166138,0,0.171,1
MSL3,0.025926183109499075,-0.23988666899130578,0,0.169,1
CCS,0.04251068298331082,-0.23991427347298758,0.12,0.336,1
TBC1D15,0.023644088740214956,-0.23991580148872202,0,0.174,1
CLPTM1L,0.02841504702605277,-0.23995056246527874,0,0.164,1
MFN2,0.017058627010034272,-0.2400233382202731,0,0.19,1
TRIM4,0.017058619239241436,-0.2400593684963997,0,0.19,1
DMXL1,0.020572937722053056,-0.24037803356985646,0,0.181,1
ATXN3,0.017839746865680173,-0.24051827148558774,0.04,0.262,1
SMAD1,0.017058627010034272,-0.24052218338289733,0,0.19,1
CLOCK,0.018941232562328093,-0.2406760619974584,0.04,0.255,1
COX8A,0.013218925938698493,-0.2406846207409934,0.68,0.94,1
EIF5A,0.010485204706874942,-0.24072664570422675,0.44,0.875,1
PLGRKT,0.021552277757959086,-0.24081394024980363,0,0.178,1
GMDS,0.01707770906740929,-0.2408269260672412,0.16,0.465,1
COTL1,0.035663135469111346,-0.24116998513290205,0,0.153,1
BMPR2,0.00912109450858703,-0.24128847927723412,0.08,0.373,1
GPSM1,0.012095126380390455,-0.24169099172384417,0.04,0.285,1
FAM114A2,0.016086429624750577,-0.24179022265887617,0.04,0.266,1
EIF4H,0.0022266008220174173,-0.2418571168888789,0.24,0.692,1
SMIM26,0.005843762601493262,-0.24204347340516064,0.28,0.752,1
SEC61A1,0.01992325027033374,-0.24210101764395953,0.12,0.38,1
ACLY,0.017058611468450037,-0.24224159107399212,0,0.19,1
PDXK,0.018738514542300064,-0.2425378842552283,0,0.185,1
SNHG28,0.019635602534615947,-0.2428012375308583,0,0.183,1
BCL7B,0.009074471703959539,-0.24289818943009048,0.04,0.299,1
ENOSF1,0.007893483596546071,-0.24307956029675123,0.08,0.363,1
SEPT9,0.009959487322585765,-0.24308634161384468,0.12,0.433,1
SNCG,0.02841504702605277,-0.24318517092978909,0,0.164,1
PLA2G12A,0.0069195313742624436,-0.24319329417019314,0.08,0.37,1
NAXE,0.029321617069016037,-0.2434876296892225,0.2,0.495,1
MECP2,0.008344532718051247,-0.24350526649362658,0.08,0.377,1
CLCN7,0.032575592321500264,-0.24365093699684268,0,0.157,1
HSD11B2,0.019635602534615947,-0.24368307380801482,0,0.183,1
XPC,0.012852863141321781,-0.24380961738803267,0.04,0.28,1
TBC1D20,0.022575379129112158,-0.24384608796630752,0,0.176,1
SFPQ,0.004262746051105275,-0.2442381478724961,0.28,0.722,1
ZCCHC14,0.017880048734481083,-0.24439085262512805,0,0.188,1
FAH,0.020572946978563517,-0.2445192231808323,0,0.181,1
ZNF544,0.014801770842395841,-0.24456081086148052,0,0.197,1
ZDHHC3,0.01327650839853412,-0.24460220162189233,0.12,0.407,1
KMT2C,0.003027665399676675,-0.24463643985467531,0.08,0.426,1
ACVR2B,0.017058619239241436,-0.24480795858187243,0,0.19,1
RBM12B,0.017880048734481083,-0.24489096072290042,0,0.188,1
SNRNP200,0.01760727343791809,-0.24505570436473367,0.08,0.336,1
TCEA2,0.0054278437519967,-0.245119738231051,0.12,0.472,1
GSTM3,0.010248816573431024,-0.24512261472320052,0.04,0.292,1
OSBPL10,0.0311285774480212,-0.24514136662267663,0,0.16,1
SS18L2,0.018284097157996268,-0.245269939448928,0.08,0.331,1
CACFD1,0.015520914444922271,-0.24534744365025588,0,0.194,1
RELA,0.017880048734481083,-0.24572366790506037,0,0.188,1
ZNF776,0.012225890854058813,-0.2457320185503581,0,0.206,1
ACTR1B,9.788698420479698e-4,-0.24573579177516036,0.16,0.609,1
TUSC2,0.006554722215118082,-0.24576806719172656,0.12,0.465,1
ATF2,0.023644067652237814,-0.24582816185641593,0,0.174,1
USP40,0.01552090732938427,-0.24610799498186003,0,0.194,1
KDM5B,0.022813834032379375,-0.24626111752148153,0.04,0.248,1
ZBTB37,0.023644088740214956,-0.24629129897139665,0,0.174,1
CEBPZ,0.012569832212724208,-0.24641823422201495,0.08,0.35,1
TAF10,0.01165102569354348,-0.24671877576849477,0,0.208,1
ARHGDIA,0.007018764731099612,-0.24675626011324614,0.2,0.604,1
SPG7,0.02636078798832978,-0.24692326685151128,0.12,0.363,1
DTNB,0.016272726553651425,-0.24746168742950297,0,0.192,1
GPX1,0.0020950551048808798,-0.24777070763520737,0.2,0.602,1
ZNF609,0.014135396362171057,-0.24787067114128797,0.04,0.266,1
RAP1B,0.025944168354475803,-0.24789208108857858,0.12,0.368,1
TYMP,0.023644078196225563,-0.24889970575844403,0,0.174,1
CDK11B,0.019635602534615947,-0.2489857610954899,0,0.183,1
FAM53C,0.02676378228944558,-0.24904466802593617,0.04,0.234,1
ARHGAP23,0.01552090732938427,-0.249231185258702,0,0.194,1
C15orf40,0.013961077978968416,-0.24930512900510615,0.08,0.343,1
CD81,0.0018695005490546915,-0.24931602252922952,0.08,0.444,1
IFFO1,0.016272733989999275,-0.24940025656458775,0,0.192,1
CDC16,0.018738514542300064,-0.24985530187736263,0,0.185,1
KIAA0319L,0.019125651147122724,-0.24992931645978506,0.04,0.257,1
ICK,0.014113961007836564,-0.25051670374944573,0,0.199,1
SLC6A8,0.022575379129112158,-0.25056203635527874,0,0.176,1
ACOT8,0.03241550055413079,-0.2507429071675765,0.08,0.287,1
SETD9,0.016272733989999275,-0.25098973966138644,0,0.192,1
SREBF2,0.014113961007836564,-0.2512635591434973,0,0.199,1
RBBP6,0.020895747616156524,-0.2513030428122978,0.12,0.389,1
DPH5,0.023644088740214956,-0.25140427713848174,0,0.174,1
PAX8,0.03521213080417198,-0.2515747214810571,0.04,0.225,1
TCF25,0.01714015128261806,-0.25163032586431056,0.36,0.766,1
LEMD2,0.016272733989999275,-0.25166529014987615,0,0.192,1
RRP8,0.020572956235075567,-0.2518931353325517,0,0.181,1
NRP1,0.023644067652237814,-0.25228118166651903,0,0.174,1
ELP6,0.02589602166998824,-0.2523702494782762,0.04,0.234,1
CACUL1,0.012087076624748427,-0.2524730888838099,0.08,0.354,1
CSNK2A1,0.007466966702809469,-0.2524992417526971,0.04,0.308,1
LINC01355,0.022575379129112158,-0.2527695819867979,0,0.176,1
NDUFV2,0.03996142330657343,-0.25281865788014546,0.44,0.808,1
RAB21,0.008694692097729812,-0.25302548718567686,0.04,0.301,1
NFYC,0.012733912023141206,-0.25316715687361735,0.08,0.354,1
CHD6,0.007108613567274349,-0.25347291308947506,0.04,0.31,1
MCOLN1,0.016272733989999275,-0.25352100076343914,0,0.192,1
C19orf81,0.016272733989999275,-0.2537222101820348,0,0.192,1
ERV3-1,0.016780648978939456,-0.25388895825239144,0.04,0.262,1
NUTM2A-AS1,0.014113961007836564,-0.2541192095388588,0,0.199,1
FAM219B,0.014801770842395841,-0.25443819008068436,0,0.197,1
AGBL5,0.012827237439510973,-0.2545040783928825,0,0.204,1
SDHC,0.004150177379015088,-0.25464675675847104,0.24,0.704,1
CCNG2,0.020572946978563517,-0.2547209464358934,0,0.181,1
CASC9,0.012225890854058813,-0.2548804034488957,0,0.206,1
MBD5,0.015520914444922271,-0.25489461950946973,0,0.194,1
DCTN1,0.0142265879047627,-0.2552862958016142,0.04,0.273,1
NDUFC1,0.01856817862983016,-0.2554231670894327,0.56,0.896,1
LSM12,0.014113961007836564,-0.25549689024010436,0,0.199,1
DENND5B,0.015520914444922271,-0.25560377056368866,0,0.194,1
ZSWIM8,0.022575369032149045,-0.25572114691002734,0,0.176,1
MRPL52,0.02278022503588865,-0.25584322223319655,0.28,0.657,1
PLPP3,0.00984564159957874,-0.25597588049656905,0.16,0.512,1
RAB40B,0.014113954495144111,-0.25614531577886257,0,0.199,1
SPATS2L,0.02707989818892773,-0.25635979612098603,0.24,0.574,1
TBCA,0.010138898851193505,-0.2565722651001672,0.68,0.954,1
ZNF12,0.011651031141884103,-0.2569641561035064,0,0.208,1
SET,0.010105027893731577,-0.25697382963272775,0.4,0.815,1
PTK7,0.012441362326072727,-0.25699578993614497,0.12,0.421,1
MFSD11,0.02350473510537539,-0.2569982214452147,0.04,0.243,1
MSL1,0.012468924721219556,-0.2575346793777956,0.04,0.282,1
NPRL3,0.020572956235075567,-0.2577416162240897,0,0.181,1
ARID3B,0.014801764034570791,-0.2579639092011451,0,0.197,1
TMEM131,0.018738506059443348,-0.2581221939238201,0,0.185,1
KDM5C,0.021552287426004298,-0.2581297770056572,0,0.178,1
FABP5,0.019429933216815246,-0.2581383829667693,0.08,0.331,1
RREB1,0.014113961007836564,-0.258286589789942,0,0.199,1
KRIT1,0.007752097880898972,-0.25843499255811697,0.04,0.306,1
AIDA,0.010576382369894404,-0.25848745736891354,0,0.213,1
MRPL57,0.022539733460754025,-0.25866212544968215,0.4,0.833,1
ZNF141,0.020572956235075567,-0.2587803408724471,0,0.181,1
TACO1,0.020572956235075567,-0.2588997336920543,0,0.181,1
ZNF302,0.0032411334224584252,-0.2589006029534849,0.12,0.5,1
PAXBP1,0.022575379129112158,-0.25891829158352603,0,0.176,1
TNFRSF10B,0.021552277757959086,-0.259508225072743,0,0.178,1
TMCO1,0.005729780269381744,-0.25986258156503894,0.24,0.681,1
EMC2,0.013883907223195872,-0.2599650449225149,0.04,0.275,1
SULF2,0.024760351328221224,-0.25997604815830466,0,0.171,1
IL17RC,0.016272733989999275,-0.2601252602044658,0,0.192,1
RETREG3,0.025331115527970308,-0.260305591338632,0.04,0.234,1
AES,0.01873849757658818,-0.26057135691645306,0,0.185,1
EXOC3-AS1,0.011101544271049453,-0.2608342383553218,0,0.211,1
RPL31,0.0017765200183990579,-0.26084527156113513,1,1,1
MEX3C,0.018738514542300064,-0.2609157123398812,0,0.185,1
ATP6V1G1,0.001631664715133366,-0.26107929231471383,0.88,0.986,1
TTF1,0.018738514542300064,-0.26112027129401094,0,0.185,1
MAP3K2,0.030849041473229588,-0.26121123638700067,0.12,0.354,1
SAMD4B,0.012398918386926649,-0.261266271792678,0.04,0.282,1
COMMD8,0.01547924348086613,-0.2615448231087539,0.12,0.412,1
RPS24,0.0036925230265219505,-0.2616065929944429,0.96,0.998,1
ZFAND2B,0.02399179310158884,-0.26177771636930813,0.08,0.31,1
SACM1L,0.016272733989999275,-0.2618464231841604,0,0.192,1
DNAJB6,0.014366494772240024,-0.2618478438236921,0.36,0.748,1
TGIF2,0.007882285154800675,-0.26188107513284065,0,0.227,1
COPRS,0.012827237439510973,-0.2619224016904922,0,0.204,1
CELSR2,0.014113961007836564,-0.2622307489034412,0,0.199,1
NGRN,0.01345618966239602,-0.2622654482479187,0,0.201,1
ANKS3,0.015520914444922271,-0.262360483397958,0,0.194,1
POLE4,0.006610741114209049,-0.2624469235035636,0.04,0.312,1
OTUD5,0.015520900213847668,-0.26247703857394183,0,0.194,1
NCOR2,0.013700725776666492,-0.2625436027553544,0.04,0.278,1
SND1,0.010064501157657479,-0.26304774033567,0.08,0.35,1
ZBTB22,0.01552090732938427,-0.2631348254214771,0,0.194,1
FAM168B,0.010413645132555362,-0.263198672622474,0.04,0.287,1
ACO2,0.016498192122613577,-0.2632529823053807,0.12,0.389,1
PLEC,0.011981129579087733,-0.2634311886293162,0.16,0.5,1
CSNK1E,0.01345618966239602,-0.2638442863120684,0,0.201,1
RAB10,0.011031015739243494,-0.26388426171826374,0.16,0.477,1
DIAPH2,0.016272733989999275,-0.2639964421669891,0,0.192,1
PKD1,0.012998183652850817,-0.26419902959623587,0.04,0.28,1
WAC,0.007937064882444443,-0.264200320859453,0.12,0.451,1
PEA15,0.004413182402397484,-0.26430610659230147,0.08,0.407,1
PAK1,0.006634758659094613,-0.26460659796022334,0.16,0.532,1
GUK1,0.0039217835422566535,-0.26460914584777084,0.36,0.847,1
SLC39A7,0.012329264894427195,-0.2646948113747635,0.04,0.282,1
MAP2K4,0.012998183652850817,-0.26476443915813047,0.04,0.28,1
POLR2J2,0.009595021338663844,-0.26481595078328246,0,0.218,1
WDR49,0.011101544271049453,-0.2648478478497478,0,0.211,1
NAA30,0.012827237439510973,-0.26490402530457113,0,0.204,1
CLEC11A,0.014702355782437513,-0.26501586579678,0.16,0.456,1
GTF2IRD2,0.01222589655197528,-0.2650410310689226,0,0.206,1
AFG3L2,0.009657333016446506,-0.2652201373809547,0.04,0.294,1
VPS26C,0.015520914444922271,-0.26526658472645986,0,0.194,1
NRBP2,0.0196074730687408,-0.26528009085594345,0.04,0.252,1
TIAL1,9.421103304902027e-4,-0.2654266977674184,0.08,0.472,1
LAMTOR4,0.009217561710714363,-0.26587649380368195,0.36,0.81,1
ATG4D,0.015520914444922271,-0.26617595526384935,0,0.194,1
RRP7A,0.024451189718729182,-0.26626279984079004,0.04,0.241,1
TMEM266,5.140130775816434e-4,-0.2663051817871228,0.12,0.579,1
SMCR5,0.016272733989999275,-0.2663627260650637,0,0.192,1
ZFC3H1,0.007882285154800675,-0.26636466816552135,0,0.227,1
CERCAM,0.021772812837658764,-0.26645363463759,0.04,0.252,1
ZCCHC3,0.011651031141884103,-0.2665778147294103,0,0.208,1
SULT1C2,0.014801770842395841,-0.26678732830432494,0,0.197,1
SH2B1,0.005794685136241485,-0.2668425017716072,0.04,0.319,1
ANAPC16,0.008119433394624008,-0.2669393011532837,0.56,0.938,1
CUTALP,0.0056989274902829274,-0.2671567839279737,0.08,0.377,1
TXNDC12,0.004159178537261792,-0.26792080711272,0.12,0.461,1
GPR137,0.0027126087413022484,-0.2679569081458109,0.04,0.354,1
MYCBP2,0.003907596824387969,-0.26820155608689467,0.04,0.338,1
SS18,0.010750823292448832,-0.26830472722093085,0.08,0.361,1
SNX9,0.01222589655197528,-0.2684624395411113,0,0.206,1
TMEM219,0.012667405279308755,-0.26851255798912965,0.36,0.75,1
TECR,0.0021405742795281724,-0.268527520193219,0.16,0.581,1
RFX1,0.019635602534615947,-0.2693022039073725,0,0.183,1
LINC01116,0.0111015390619939,-0.2695245817239187,0,0.211,1
GRTP1,0.014113961007836564,-0.26955901148041195,0,0.199,1
TUBG2,0.012827237439510973,-0.26990494810612875,0,0.204,1
SUPT6H,0.012225890854058813,-0.2699627617790689,0,0.206,1
DNMT1,0.019635602534615947,-0.2701339695520739,0,0.183,1
TMEM69,0.02049514750962757,-0.27020917163421404,0.04,0.252,1
BCAR3,0.0111015390619939,-0.2703532795094116,0,0.211,1
PDE4DIP,0.026420176632697023,-0.27070099584225915,0.4,0.755,1
TMEM143,0.011651031141884103,-0.2707070114740619,0,0.208,1
TMX4,0.0024558479810159904,-0.2709994576691286,0.12,0.507,1
PHPT1,0.040841099617933016,-0.27105176496861993,0.48,0.829,1
RPS6KB2,6.4260152491229e-4,-0.27126889762716877,0.08,0.493,1
ASXL1,0.019635602534615947,-0.27127576572009454,0,0.183,1
ZNF606,0.010576382369894404,-0.27133324945524673,0,0.213,1
TRAPPC6A,0.008028510053451477,-0.2713751393657088,0.12,0.428,1
PYM1,0.008816668949819207,-0.2714077590900026,0.08,0.368,1
GAPVD1,0.01222589655197528,-0.27167430972259177,0,0.206,1
ANAPC15,0.014413448513559246,-0.27167550837197874,0.04,0.271,1
FAM13B,0.011101544271049453,-0.27211752543745654,0,0.211,1
KHNYN,0.014801770842395841,-0.27231419295106174,0,0.197,1
GAS1,0.007697263700772676,-0.27241557104113373,0.12,0.451,1
PPP1R37,0.008281395513356627,-0.2727703105253709,0,0.225,1
CSNK1G3,0.009136926029673791,-0.2728923529849012,0,0.22,1
NUDT14,0.002397687187353584,-0.2734402127417684,0.08,0.412,1
VPS25,0.0016096547930416667,-0.2735313945657889,0.16,0.574,1
THOC3,0.015520914444922271,-0.27358601079635725,0,0.194,1
CARF,0.010576382369894404,-0.27365775906484474,0,0.213,1
RALY,0.011029131531329827,-0.27365914432057936,0.2,0.572,1
PHF1,0.005012826532165577,-0.27370620255827793,0.04,0.326,1
DMAC1,0.005049109045743005,-0.27403969886680835,0.36,0.868,1
CREBL2,0.01222589655197528,-0.27415718656133964,0,0.206,1
GALT,0.007715835013022731,-0.2741684316015196,0.08,0.37,1
COL4A5,0.009768001575204504,-0.27423902477253276,0.12,0.44,1
TBC1D17,0.016293697566804953,-0.27441451796800204,0.04,0.264,1
SOCS3,0.022575379129112158,-0.27466145997741154,0,0.176,1
GPC1,0.014113961007836564,-0.274703864153984,0,0.199,1
LRRC69,0.020572956235075567,-0.2748034240936927,0,0.181,1
ZNRF3-AS1,0.020572956235075567,-0.27490915446828657,0,0.181,1
MT1F,0.014876027021721042,-0.2752974632896704,0.08,0.345,1
NIPA2,0.011942834240316658,-0.27554890918496033,0.04,0.28,1
NSD3,0.002490329063331134,-0.27582764683686717,0.08,0.433,1
HSD17B10,0.004386009914496685,-0.2762425053980444,0.16,0.544,1
CNOT1,0.007501200646573913,-0.27656569796163166,0,0.229,1
FNDC3A,0.020433892041222184,-0.27673091757504664,0.08,0.317,1
CYREN,0.005179935462448543,-0.27675355750643515,0.04,0.324,1
SUPT3H,0.011651031141884103,-0.2769082778305558,0,0.208,1
RPL29,0.002356804347192153,-0.27732803878632994,0.96,0.995,1
DHRS7B,0.01345618966239602,-0.2773522049714988,0,0.201,1
CGNL1,0.032994480557329654,-0.27742865445964005,0.28,0.593,1
FAM192A,0.006835873524892452,-0.27756094516337165,0.12,0.449,1
GLUL,0.0016266595056631348,-0.27781851175406624,0.24,0.688,1
COG8,0.010074533533090917,-0.27785588366165,0,0.215,1
PGRMC1,0.03416879424790406,-0.27786640512368455,0.44,0.829,1
EIF5AL1,0.012827237439510973,-0.2781109594406403,0,0.204,1
UBE2J1,0.018134674266941514,-0.2784803234415675,0.04,0.252,1
RXRA,0.010074533533090917,-0.2792313156111764,0,0.215,1
C1orf56,0.013456195892040354,-0.27968604932721125,0,0.201,1
SF3B3,0.009136926029673791,-0.27981017607446934,0,0.22,1
GLS,0.011037259194635404,-0.2798326457037042,0.08,0.361,1
NDUFS4,0.006464067345551517,-0.2799449295300458,0.24,0.66,1
PHF23,0.024481313086757585,-0.28020056627892415,0.12,0.366,1
THAP9-AS1,0.020036122078227473,-0.2803793207497811,0.08,0.308,1
KLHL29,0.013456195892040354,-0.28070248538663783,0,0.201,1
PIK3C3,0.016082389115740878,-0.28078474099248263,0.04,0.257,1
SLC38A10,0.009641686738613977,-0.28080493912989957,0.08,0.356,1
ZNF664,0.0067901021178461635,-0.28082399389990725,0,0.234,1
REXO1,0.010576382369894404,-0.28095352728630385,0,0.213,1
AK3,4.6129076401846297e-4,-0.28105243808893166,0.08,0.507,1
SH3RF1,0.010476472261215607,-0.2811250122530521,0.16,0.463,1
MINCR,0.012963240857709016,-0.28128403233786947,0.04,0.269,1
KLHDC9,0.0067466537866386405,-0.28141522776322114,0.04,0.31,1
ST3GAL4,0.009136926029673791,-0.28151153723296546,0,0.22,1
ECI1,0.009136926029673791,-0.2815642463339739,0,0.22,1
RAD17,0.009136921682719098,-0.28161086428748766,0,0.22,1
LZTS2,0.011338451552359349,-0.2817139842484207,0.16,0.486,1
UBE2R2,0.003421603935271468,-0.2817512686500876,0.12,0.481,1
THAP11,0.007882285154800675,-0.2818655435326737,0,0.227,1
MRPL55,0.00419634450181744,-0.2818770933348054,0.24,0.671,1
CAPRIN2,0.006372137452505133,-0.28255795116048016,0.08,0.38,1
DGUOK,5.028720508602686e-4,-0.28275908376222647,0.16,0.609,1
PTPRU,0.0071373836262548975,-0.28291508534053317,0,0.231,1
PWAR6,0.01866702207778528,-0.28347096771438335,0.04,0.25,1
GPBP1L1,0.003005728574672953,-0.2835498994487333,0.12,0.498,1
BRD9,0.008281399481195446,-0.28396384195736557,0,0.225,1
GPSM3,0.013278413409575997,-0.2840613610085715,0.04,0.266,1
CDC34,0.01007452877333778,-0.2841094548611425,0,0.215,1
PEX11B,0.012827237439510973,-0.28411911603939927,0,0.204,1
ARID1B,0.016272726553651425,-0.2843514625799024,0,0.192,1
GPR153,0.017880048734481083,-0.28445874833624935,0,0.188,1
CYB5D2,0.007401941250562498,-0.2846284528805177,0.12,0.433,1
SDHAF1,0.0071373836262548975,-0.2851025969626064,0,0.231,1
STRADB,0.009595025887636324,-0.28521741192403666,0,0.218,1
EIF2AK4,0.004064882629303311,-0.2852411956134558,0.04,0.336,1
GIGYF1,0.014113961007836564,-0.28528247772120296,0,0.199,1
PDE6B,0.013456195892040354,-0.285474680589606,0,0.201,1
KMT2E-AS1,0.012827237439510973,-0.28559946294092436,0,0.204,1
MTDH,0.025117803235101814,-0.28575520472731863,0.44,0.819,1
UBE2Q1,0.012963240857709016,-0.2858395760578182,0.04,0.269,1
PCF11,8.491841252268027e-4,-0.28584938276481203,0.04,0.403,1
RPS15A,3.624107328126927e-4,-0.28593163734395866,1,1,1
UPF3A,0.002460033101250464,-0.28627913115837356,0.2,0.653,1
PPP1R3E,0.007882285154800675,-0.28631315417765174,0,0.227,1
BLOC1S2,0.007217452790587909,-0.2864451094177056,0.12,0.435,1
PIP4P2,0.010758250342038063,-0.28673968878071743,0.04,0.282,1
MTA1,0.01222589655197528,-0.2872197343457049,0,0.206,1
TMEM189,0.01245465273756923,-0.2872569777487314,0.04,0.269,1
